Country,Economic Effectiveness,Economic Legitimacy,Effectiveness Score,Legitimacy Score,Political Effectiveness,Political Legitimacy,Security Effectiveness,Security Legitimacy,Social Effectiveness,Social Legitimacy,State Fragility Index,Year
Iraq,2,2,10,11,3,3,3,3,2,3,21,1999
Iraq,2,2,9,10,3,3,3,3,1,2,19,2000
Iraq,2,2,9,10,3,3,3,3,1,2,19,2001
Iraq,2,2,9,10,3,3,3,3,1,2,19,2002
Iraq,3,3,11,9,3,1,3,3,2,2,20,2003
Iraq,2,3,10,9,3,1,3,3,2,2,19,2004
Iraq,2,3,10,11,3,3,3,3,2,2,21,2005
Iraq,2,3,10,10,3,3,3,3,2,1,20,2006
Iraq,2,3,10,10,3,3,3,3,2,1,20,2007
Iraq,2,3,10,10,3,3,3,3,2,1,20,2008
Iraq,2,3,10,10,3,3,3,3,2,1,20,2009
Iraq,2,3,9,10,2,3,3,3,2,1,19,2010
Iraq,2,3,10,10,3,3,3,3,2,1,20,2011
Iraq,2,3,9,10,2,3,3,3,2,1,19,2012
Iraq,2,3,8,10,2,3,3,3,1,1,18,2013
Iraq,2,3,8,10,2,3,3,3,1,1,18,2014
Israel,0,0,3,4,1,3,2,1,0,0,7,1995
Israel,0,0,3,4,1,3,2,1,0,0,7,1996
Israel,0,0,3,4,1,3,2,1,0,0,7,1997
Israel,0,0,3,4,1,3,2,1,0,0,7,1998
Israel,0,0,3,5,1,3,2,2,0,0,8,1999
Israel,0,0,3,5,1,3,2,2,0,0,8,2000
Israel,0,0,3,5,1,3,2,2,0,0,8,2001
Israel,0,0,3,6,1,3,2,3,0,0,9,2002
Israel,0,0,3,6,1,3,2,3,0,0,9,2003
Israel,0,0,3,6,1,3,2,3,0,0,9,2004
Israel,0,0,3,5,1,3,2,2,0,0,8,2005
Israel,0,0,3,5,1,3,2,2,0,0,8,2006
Israel,0,0,3,5,1,3,2,2,0,0,8,2007
Israel,0,0,3,6,1,3,2,3,0,0,9,2008
Israel,0,0,3,6,1,3,2,3,0,0,9,2009
Israel,0,0,2,6,0,3,2,3,0,0,8,2010
Israel,0,0,2,6,0,3,2,3,0,0,8,2011
Israel,0,0,2,6,0,3,2,3,0,0,8,2012
Israel,0,0,2,6,0,3,2,3,0,0,8,2013
Israel,0,0,2,5,0,3,2,2,0,0,7,2014
Italy,0,0,1,0,1,0,0,0,0,0,1,1995
Italy,0,0,1,0,1,0,0,0,0,0,1,1996
Italy,0,0,1,0,1,0,0,0,0,0,1,1997
Italy,0,0,1,0,1,0,0,0,0,0,1,1998
Italy,0,0,1,0,1,0,0,0,0,0,1,1999
Italy,0,0,1,0,1,0,0,0,0,0,1,2000
Italy,0,0,1,0,1,0,0,0,0,0,1,2001
Italy,0,0,1,0,1,0,0,0,0,0,1,2002
Italy,0,0,1,0,1,0,0,0,0,0,1,2003
Italy,0,0,1,0,1,0,0,0,0,0,1,2004
Italy,0,0,1,0,1,0,0,0,0,0,1,2005
Italy,0,0,1,0,1,0,0,0,0,0,1,2006
Italy,0,0,1,0,1,0,0,0,0,0,1,2007
Italy,0,0,0,0,0,0,0,0,0,0,0,2008
Italy,0,0,0,0,0,0,0,0,0,0,0,2009
Italy,0,0,0,0,0,0,0,0,0,0,0,2010
Italy,0,0,0,0,0,0,0,0,0,0,0,2011
Italy,0,0,0,0,0,0,0,0,0,0,0,2012
Italy,0,0,0,0,0,0,0,0,0,0,0,2013
Italy,0,0,0,0,0,0,0,0,0,0,0,2014
Cote d'Ivoire,3,3,8,8,2,1,0,1,3,3,16,1995
Cote d'Ivoire,3,3,8,8,2,1,0,1,3,3,16,1996
Cote d'Ivoire,3,2,8,7,2,1,0,1,3,3,15,1997
Cote d'Ivoire,3,2,8,7,2,1,0,1,3,3,15,1998
Cote d'Ivoire,3,2,9,7,3,1,0,1,3,3,16,1999
Cote d'Ivoire,3,2,10,9,3,2,1,2,3,3,19,2000
Cote d'Ivoire,3,2,10,9,3,2,1,2,3,3,19,2001
Cote d'Ivoire,3,2,10,10,3,3,1,2,3,3,20,2002
Cote d'Ivoire,3,2,10,10,3,3,1,2,3,3,20,2003
Cote d'Ivoire,3,2,10,11,3,3,1,3,3,3,21,2004
Cote d'Ivoire,3,2,9,9,3,3,1,2,2,2,18,2005
Cote d'Ivoire,3,2,9,9,3,3,1,2,2,2,18,2006
Cote d'Ivoire,3,2,9,6,3,0,1,2,2,2,15,2007
Cote d'Ivoire,3,2,9,6,3,0,1,2,2,2,15,2008
Cote d'Ivoire,3,2,9,6,3,0,1,2,2,2,15,2009
Cote d'Ivoire,3,2,9,9,3,3,1,2,2,2,18,2010
Cote d'Ivoire,3,2,9,7,3,1,1,2,2,2,16,2011
Cote d'Ivoire,3,2,9,7,3,1,1,2,2,2,16,2012
Cote d'Ivoire,3,2,9,7,3,1,1,2,2,2,16,2013
Cote d'Ivoire,3,2,9,8,3,1,1,2,2,3,17,2014
Jamaica,1,1,2,3,0,0,0,1,1,1,5,1995
Jamaica,1,2,2,3,0,0,0,0,1,1,5,1996
Jamaica,1,2,2,3,0,0,0,1,1,0,5,1997
Jamaica,1,2,2,3,0,0,0,1,1,0,5,1998
Jamaica,1,2,2,3,0,0,0,1,1,0,5,1999
Jamaica,1,2,2,3,0,0,0,1,1,0,5,2000
Jamaica,1,2,2,3,0,0,0,1,1,0,5,2001
Jamaica,1,0,2,1,0,0,0,1,1,0,3,2002
Jamaica,1,0,2,2,0,0,0,2,1,0,4,2003
Jamaica,1,0,2,2,0,0,0,1,1,1,4,2004
Jamaica,1,0,2,2,1,0,0,1,0,1,4,2005
Jamaica,1,0,1,1,0,0,0,1,0,0,2,2006
Jamaica,1,0,1,1,0,0,0,1,0,0,2,2007
Jamaica,1,0,1,1,0,0,0,1,0,0,2,2008
Jamaica,1,0,1,2,0,0,0,2,0,0,3,2009
Jamaica,1,0,1,2,0,0,0,2,0,0,3,2010
Jamaica,1,0,1,2,0,0,0,2,0,0,3,2011
Jamaica,1,0,1,2,0,0,0,2,0,0,3,2012
Jamaica,0,0,0,2,0,0,0,2,0,0,2,2013
Jamaica,0,0,0,3,0,0,0,2,0,1,3,2014
Jordan,2,0,5,4,2,2,0,1,1,1,9,1995
Jordan,2,0,5,4,2,2,0,1,1,1,9,1996
Jordan,2,0,5,4,2,2,0,1,1,1,9,1997
Jordan,2,0,5,4,2,2,0,1,1,1,9,1998
Jordan,2,0,3,4,0,2,0,1,1,1,7,1999
Jordan,2,0,3,4,0,2,0,1,1,1,7,2000
Jordan,2,0,3,4,0,2,0,1,1,1,7,2001
Jordan,2,0,3,3,0,2,0,1,1,0,6,2002
Jordan,2,0,3,3,0,2,0,1,1,0,6,2003
Jordan,2,0,3,3,0,2,0,1,1,0,6,2004
Jordan,2,0,3,3,0,2,0,1,1,0,6,2005
Jordan,2,0,3,3,0,2,0,1,1,0,6,2006
Jordan,2,0,3,3,0,2,0,1,1,0,6,2007
Jordan,2,0,3,3,0,2,0,1,1,0,6,2008
Jordan,2,0,3,3,0,2,0,1,1,0,6,2009
Jordan,2,0,3,3,0,2,0,1,1,0,6,2010
Jordan,2,0,3,4,0,2,0,2,1,0,7,2011
Jordan,2,0,4,4,1,2,0,2,1,0,8,2012
Jordan,2,0,3,4,1,2,0,2,0,0,7,2013
Jordan,2,0,3,3,1,2,0,1,0,0,6,2014
Japan,0,0,0,0,0,0,0,0,0,0,0,1995
Japan,0,0,0,0,0,0,0,0,0,0,0,1996
Japan,0,0,0,0,0,0,0,0,0,0,0,1997
Japan,0,0,0,0,0,0,0,0,0,0,0,1998
Japan,0,0,0,0,0,0,0,0,0,0,0,1999
Japan,0,0,0,0,0,0,0,0,0,0,0,2000
Japan,0,0,0,0,0,0,0,0,0,0,0,2001
Japan,0,0,0,0,0,0,0,0,0,0,0,2002
Japan,0,0,0,0,0,0,0,0,0,0,0,2003
Japan,0,0,0,0,0,0,0,0,0,0,0,2004
Japan,0,3,0,3,0,0,0,0,0,0,3,2005
Japan,0,0,0,0,0,0,0,0,0,0,0,2006
Japan,0,0,0,0,0,0,0,0,0,0,0,2007
Japan,0,0,0,0,0,0,0,0,0,0,0,2008
Japan,0,0,0,0,0,0,0,0,0,0,0,2009
Japan,0,0,0,0,0,0,0,0,0,0,0,2010
Japan,0,0,0,0,0,0,0,0,0,0,0,2011
Japan,0,0,0,0,0,0,0,0,0,0,0,2012
Japan,0,0,0,0,0,0,0,0,0,0,0,2013
Japan,0,0,0,0,0,0,0,0,0,0,0,2014
Kenya,3,1,8,7,2,2,1,2,2,2,15,1995
Kenya,3,1,7,7,2,2,0,2,2,2,14,1996
Kenya,3,2,7,8,2,2,0,2,2,2,15,1997
Kenya,3,2,7,8,2,2,0,2,2,2,15,1998
Kenya,3,2,7,8,2,2,0,2,2,2,15,1999
Kenya,3,2,8,8,2,2,0,2,3,2,16,2000
Kenya,3,2,8,8,2,2,0,2,3,2,16,2001
Kenya,4,2,9,8,2,2,0,2,3,2,17,2002
Kenya,4,2,8,6,1,0,0,2,3,2,14,2003
Kenya,3,2,7,6,1,0,0,2,3,2,13,2004
Kenya,3,2,6,6,1,0,0,2,2,2,12,2005
Kenya,3,1,7,5,1,0,1,2,2,2,12,2006
Kenya,3,1,7,7,1,2,1,2,2,2,14,2007
Kenya,3,1,7,7,1,2,1,2,2,2,14,2008
Kenya,3,1,7,7,1,2,1,2,2,2,14,2009
Kenya,3,1,7,5,1,0,1,2,2,2,12,2010
Kenya,3,1,7,5,1,0,1,2,2,2,12,2011
Kenya,3,1,6,4,0,0,1,2,2,1,10,2012
Kenya,3,1,6,4,0,0,1,2,2,1,10,2013
Kenya,3,1,6,4,0,0,1,2,2,1,10,2014
Kosovo,2,0,4,4,1,3,0,0,1,1,8,2008
Kosovo,2,0,4,4,1,3,0,0,1,1,8,2009
Kosovo,2,0,3,3,1,3,0,0,0,0,6,2010
Kosovo,2,0,3,3,1,3,0,0,0,0,6,2011
Kosovo,2,0,3,3,1,3,0,0,0,0,6,2012
Kosovo,2,0,3,4,1,3,0,0,0,1,7,2013
Kosovo,2,0,3,4,1,3,0,0,0,1,7,2014
Kuwait,0,3,2,4,1,0,1,1,0,0,6,1995
Kuwait,0,3,2,4,1,0,1,1,0,0,6,1996
Kuwait,0,3,2,4,1,0,1,1,0,0,6,1997
Kuwait,0,3,2,4,1,0,1,1,0,0,6,1998
Kuwait,0,3,1,4,1,0,0,1,0,0,5,1999
Kuwait,0,3,1,3,1,0,0,0,0,0,4,2000
Kuwait,0,3,1,3,1,0,0,0,0,0,4,2001
Kuwait,0,3,1,3,1,0,0,0,0,0,4,2002
Kuwait,0,3,1,3,1,0,0,0,0,0,4,2003
Kuwait,0,3,1,3,1,0,0,0,0,0,4,2004
Kuwait,0,3,1,3,1,0,0,0,0,0,4,2005
Kuwait,0,3,0,3,0,0,0,0,0,0,3,2006
Kuwait,0,3,0,3,0,0,0,0,0,0,3,2007
Kuwait,0,3,0,3,0,0,0,0,0,0,3,2008
Kuwait,0,3,0,3,0,0,0,0,0,0,3,2009
Kuwait,0,3,0,3,0,0,0,0,0,0,3,2010
Kuwait,0,3,0,4,0,0,0,0,0,1,4,2011
Kuwait,0,3,0,4,0,0,0,0,0,1,4,2012
Kuwait,0,3,0,3,0,0,0,0,0,0,3,2013
Kuwait,0,3,0,3,0,0,0,0,0,0,3,2014
Kyrgyzstan,4,0,7,3,1,2,0,0,2,1,10,1995
Kyrgyzstan,4,1,7,4,1,2,0,0,2,1,11,1996
Kyrgyzstan,4,1,7,4,1,2,0,0,2,1,11,1997
Kyrgyzstan,4,0,7,3,1,2,0,0,2,1,10,1998
Kyrgyzstan,4,2,7,5,1,2,0,1,2,0,12,1999
Kyrgyzstan,4,2,7,5,1,2,0,1,2,0,12,2000
Kyrgyzstan,4,1,6,4,0,2,0,1,2,0,10,2001
Kyrgyzstan,4,2,6,5,0,2,0,1,2,0,11,2002
Kyrgyzstan,4,1,7,4,1,2,0,1,2,0,11,2003
Kyrgyzstan,4,1,8,4,2,2,0,1,2,0,12,2004
Kyrgyzstan,4,1,8,4,2,2,0,1,2,0,12,2005
Kyrgyzstan,4,1,8,4,2,2,0,1,2,0,12,2006
Kyrgyzstan,3,1,6,4,2,2,0,1,1,0,10,2007
Kyrgyzstan,3,1,6,4,2,2,0,1,1,0,10,2008
Kyrgyzstan,3,1,6,4,2,2,0,1,1,0,10,2009
Kyrgyzstan,3,1,8,5,3,3,1,1,1,0,13,2010
Kyrgyzstan,3,1,8,5,3,3,1,1,1,0,13,2011
Kyrgyzstan,3,1,7,5,3,3,0,1,1,0,12,2012
Kyrgyzstan,3,1,7,5,3,3,0,1,1,0,12,2013
Kyrgyzstan,3,1,7,5,3,3,0,1,1,0,12,2014
Kazakhstan,2,1,4,6,1,3,0,0,1,2,10,1995
Kazakhstan,2,1,4,6,1,3,0,0,1,2,10,1996
Kazakhstan,2,1,4,5,1,3,0,0,1,1,9,1997
Kazakhstan,2,2,4,7,1,3,0,1,1,1,11,1998
Kazakhstan,2,2,4,7,1,3,0,1,1,1,11,1999
Kazakhstan,2,2,4,7,1,3,0,1,1,1,11,2000
Kazakhstan,2,2,3,7,0,3,0,1,1,1,10,2001
Kazakhstan,2,2,3,6,0,2,0,1,1,1,9,2002
Kazakhstan,1,2,2,6,0,2,0,1,1,1,8,2003
Kazakhstan,1,2,3,6,1,2,0,1,1,1,9,2004
Kazakhstan,1,2,3,6,1,2,0,1,1,1,9,2005
Kazakhstan,1,2,3,6,1,2,0,1,1,1,9,2006
Kazakhstan,1,2,3,6,2,2,0,1,0,1,9,2007
Kazakhstan,1,2,3,6,2,2,0,1,0,1,9,2008
Kazakhstan,1,2,3,6,2,2,0,1,0,1,9,2009
Kazakhstan,1,2,3,6,2,2,0,1,0,1,9,2010
Kazakhstan,1,2,3,6,2,2,0,1,0,1,9,2011
Kazakhstan,1,2,3,6,2,2,0,1,0,1,9,2012
Kazakhstan,1,2,3,6,2,2,0,1,0,1,9,2013
Kazakhstan,1,2,3,6,2,2,0,1,0,1,9,2014
Laos,4,3,10,8,1,1,2,1,3,3,18,1995
Laos,4,3,10,7,1,1,2,0,3,3,17,1996
Laos,4,3,10,7,1,1,2,0,3,3,17,1997
Laos,4,3,8,8,1,1,1,1,2,3,16,1998
Laos,4,3,8,7,1,1,1,0,2,3,15,1999
Laos,4,3,8,8,1,1,1,1,2,3,16,2000
Laos,4,3,8,8,1,1,1,1,2,3,16,2001
Laos,4,3,8,8,1,1,1,1,2,3,16,2002
Laos,4,3,7,8,1,1,0,1,2,3,15,2003
Laos,4,3,7,8,1,1,0,1,2,3,15,2004
Laos,4,3,6,8,0,1,0,1,2,3,14,2005
Laos,3,3,5,8,0,1,0,1,2,3,13,2006
Laos,3,3,6,8,1,1,0,1,2,3,14,2007
Laos,3,3,6,8,1,1,0,1,2,3,14,2008
Laos,3,3,6,8,1,1,0,1,2,3,14,2009
Laos,3,3,6,7,1,1,0,1,2,2,13,2010
Laos,3,3,6,7,1,1,0,1,2,2,13,2011
Laos,3,3,6,6,1,1,0,0,2,2,12,2012
Laos,3,3,6,6,1,1,0,0,2,2,12,2013
Laos,3,3,6,6,1,1,0,0,2,2,12,2014
Latvia,1,0,3,2,1,2,0,0,1,0,5,1995
Latvia,1,0,3,2,1,2,0,0,1,0,5,1996
Latvia,1,0,3,2,1,2,0,0,1,0,5,1997
Latvia,1,0,3,1,1,1,0,0,1,0,4,1998
Latvia,1,0,3,1,1,1,0,0,1,0,4,1999
Latvia,1,0,2,1,1,1,0,0,0,0,3,2000
Latvia,1,0,1,1,0,1,0,0,0,0,2,2001
Latvia,1,0,1,0,0,0,0,0,0,0,1,2002
Latvia,1,0,1,0,0,0,0,0,0,0,1,2003
Latvia,1,0,1,0,0,0,0,0,0,0,1,2004
Latvia,1,0,1,0,0,0,0,0,0,0,1,2005
Latvia,0,0,0,0,0,0,0,0,0,0,0,2006
Latvia,0,0,0,0,0,0,0,0,0,0,0,2007
Latvia,0,0,0,0,0,0,0,0,0,0,0,2008
Latvia,1,0,1,0,0,0,0,0,0,0,1,2009
Latvia,1,0,1,0,0,0,0,0,0,0,1,2010
Latvia,0,0,0,0,0,0,0,0,0,0,0,2011
Latvia,0,0,0,0,0,0,0,0,0,0,0,2012
Latvia,0,0,0,0,0,0,0,0,0,0,0,2013
Latvia,0,0,0,0,0,0,0,0,0,0,0,2014
Liberia,4,3,12,12,3,3,2,3,3,3,24,1995
Liberia,4,3,12,11,3,2,2,3,3,3,23,1996
Liberia,4,3,12,11,3,3,2,2,3,3,23,1997
Liberia,4,3,12,10,3,2,2,2,3,3,22,1998
Liberia,4,3,12,11,3,2,2,3,3,3,23,1999
Liberia,4,3,12,11,3,3,2,2,3,3,23,2000
Liberia,4,3,12,11,3,3,2,2,3,3,23,2001
Liberia,4,3,12,12,3,3,2,3,3,3,24,2002
Liberia,4,3,12,10,3,1,2,3,3,3,22,2003
Liberia,4,3,12,9,3,1,2,2,3,3,21,2004
Liberia,4,3,12,9,3,1,2,2,3,3,21,2005
Liberia,4,3,12,8,3,0,2,2,3,3,20,2006
Liberia,4,3,12,7,3,0,2,1,3,3,19,2007
Liberia,4,3,12,7,3,0,2,1,3,3,19,2008
Liberia,4,3,11,7,2,0,2,1,3,3,18,2009
Liberia,4,3,11,7,2,0,2,1,3,3,18,2010
Liberia,4,3,10,6,2,0,1,1,3,2,16,2011
Liberia,4,3,10,6,2,0,1,1,3,2,16,2012
Liberia,4,3,9,6,2,0,1,1,2,2,15,2013
Liberia,4,3,9,6,2,0,1,1,2,2,15,2014
Lebanon,1,0,6,6,2,2,2,2,1,2,12,1995
Lebanon,1,0,6,6,2,2,2,2,1,2,12,1996
Lebanon,1,0,6,6,2,2,2,2,1,2,12,1997
Lebanon,1,0,6,6,2,2,2,2,1,2,12,1998
Lebanon,1,0,6,6,2,2,2,2,1,2,12,1999
Lebanon,1,0,6,6,2,2,2,2,1,2,12,2000
Lebanon,1,0,6,6,2,2,2,2,1,2,12,2001
Lebanon,1,0,6,5,2,2,2,1,1,2,11,2002
Lebanon,1,0,6,5,2,2,2,1,1,2,11,2003
Lebanon,1,0,5,6,1,2,2,2,1,2,11,2004
Lebanon,1,0,5,7,1,3,2,2,1,2,12,2005
Lebanon,1,0,5,5,1,3,2,1,1,1,10,2006
Lebanon,1,0,4,6,1,3,2,2,0,1,10,2007
Lebanon,1,0,4,5,1,3,2,1,0,1,9,2008
Lebanon,1,0,4,4,1,3,2,1,0,0,8,2009
Lebanon,1,0,3,4,1,3,1,1,0,0,7,2010
Lebanon,1,0,3,4,1,3,1,1,0,0,7,2011
Lebanon,1,0,2,4,1,3,0,1,0,0,6,2012
Lebanon,1,0,2,4,1,3,0,1,0,0,6,2013
Lebanon,1,0,2,4,1,3,0,1,0,0,6,2014
Lesotho,3,0,8,5,3,1,0,1,2,3,13,1995
Lesotho,3,0,8,4,3,1,0,0,2,3,12,1996
Lesotho,3,0,8,5,3,1,0,1,2,3,13,1997
Lesotho,3,0,8,7,3,3,0,1,2,3,15,1998
Lesotho,3,0,8,3,3,0,0,0,2,3,11,1999
Lesotho,3,0,8,3,3,0,0,0,2,3,11,2000
Lesotho,3,0,8,3,3,0,0,0,2,3,11,2001
Lesotho,3,1,9,5,3,1,0,0,3,3,14,2002
Lesotho,3,0,9,5,3,1,0,1,3,3,14,2003
Lesotho,3,0,9,4,3,1,0,0,3,3,13,2004
Lesotho,3,0,8,5,3,1,0,1,2,3,13,2005
Lesotho,3,0,7,4,2,1,0,0,2,3,11,2006
Lesotho,3,0,8,5,3,1,0,1,2,3,13,2007
Lesotho,3,0,8,4,3,1,0,0,2,3,12,2008
Lesotho,3,0,8,3,3,1,0,0,2,2,11,2009
Lesotho,3,0,8,3,3,1,0,0,2,2,11,2010
Lesotho,3,0,8,3,3,1,0,0,2,2,11,2011
Lesotho,3,0,6,2,1,0,0,0,2,2,8,2012
Lesotho,3,0,6,2,1,0,0,0,2,2,8,2013
Lesotho,3,0,7,2,2,0,0,0,2,2,9,2014
Libya,1,3,4,5,2,0,0,1,1,1,9,1995
Libya,1,3,4,5,2,1,0,1,1,0,9,1996
Libya,1,3,4,6,2,1,0,2,1,0,10,1997
Libya,1,3,4,7,2,1,0,2,1,1,11,1998
Libya,1,3,4,7,2,1,0,2,1,1,11,1999
Libya,1,3,4,6,2,0,0,2,1,1,10,2000
Libya,1,3,4,6,2,0,0,2,1,1,10,2001
Libya,1,3,4,6,2,0,0,2,1,1,10,2002
Libya,1,3,4,6,2,0,0,2,1,1,10,2003
Libya,1,3,4,6,2,0,0,2,1,1,10,2004
Libya,0,3,2,6,2,0,0,2,0,1,8,2005
Libya,0,3,2,6,2,1,0,1,0,1,8,2006
Libya,0,3,2,6,2,1,0,1,0,1,8,2007
Libya,0,3,1,6,1,1,0,1,0,1,7,2008
Libya,0,3,1,6,1,1,0,1,0,1,7,2009
Libya,0,3,1,6,1,1,0,1,0,1,7,2010
Libya,1,3,5,10,3,3,1,3,0,1,15,2011
Libya,1,3,5,9,3,3,1,2,0,1,14,2012
Libya,1,3,5,8,3,3,1,2,0,0,13,2013
Libya,1,3,5,8,3,3,1,2,0,0,13,2014
Lithuania,1,0,3,0,1,0,0,0,1,0,3,1995
Lithuania,1,0,3,0,1,0,0,0,1,0,3,1996
Lithuania,1,0,2,0,1,0,0,0,0,0,2,1997
Lithuania,1,0,2,0,1,0,0,0,0,0,2,1998
Lithuania,1,0,2,0,1,0,0,0,0,0,2,1999
Lithuania,1,0,2,0,1,0,0,0,0,0,2,2000
Lithuania,1,0,1,0,0,0,0,0,0,0,1,2001
Lithuania,1,0,1,0,0,0,0,0,0,0,1,2002
Lithuania,1,0,1,0,0,0,0,0,0,0,1,2003
Lithuania,1,0,2,0,1,0,0,0,0,0,2,2004
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2005
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2006
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2007
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2008
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2009
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2010
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2011
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2012
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2013
Lithuania,0,0,1,0,1,0,0,0,0,0,1,2014
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,1995
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,1996
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,1997
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,1998
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,1999
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2000
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2001
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2002
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2003
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2004
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2005
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2006
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2007
Luxembourg,0,0,1,0,1,0,0,0,0,0,1,2008
Luxembourg,0,0,1,0,1,0,0,0,0,0,1,2009
Luxembourg,0,0,1,0,1,0,0,0,0,0,1,2010
Luxembourg,0,0,1,0,1,0,0,0,0,0,1,2011
Luxembourg,0,0,1,0,1,0,0,0,0,0,1,2012
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2013
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,2014
Mauritania,3,3,9,9,2,2,1,1,3,3,18,1995
Mauritania,3,3,9,8,2,2,1,0,3,3,17,1996
Mauritania,3,3,10,9,3,2,1,1,3,3,19,1997
Mauritania,3,0,10,5,3,2,1,0,3,3,15,1998
Mauritania,3,0,10,5,3,2,1,0,3,3,15,1999
Mauritania,3,2,9,8,3,2,0,1,3,3,17,2000
Mauritania,3,3,9,9,3,2,0,1,3,3,18,2001
Mauritania,3,3,8,9,2,2,0,1,3,3,17,2002
Mauritania,3,3,9,8,3,2,0,1,3,2,17,2003
Mauritania,3,3,9,8,3,2,0,1,3,2,17,2004
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2005
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2006
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2007
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2008
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2009
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2010
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2011
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2012
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2013
Mauritania,3,3,8,8,3,2,0,1,2,2,16,2014
Macedonia,2,0,4,2,1,1,0,0,1,1,6,1995
Macedonia,2,0,4,1,1,1,0,0,1,0,5,1996
Macedonia,2,0,4,2,1,1,0,1,1,0,6,1997
Macedonia,2,0,4,1,1,1,0,0,1,0,5,1998
Macedonia,2,0,4,2,1,2,0,0,1,0,6,1999
Macedonia,2,0,4,2,1,2,0,0,1,0,6,2000
Macedonia,2,0,3,2,0,2,0,0,1,0,5,2001
Macedonia,2,0,4,2,1,1,0,1,1,0,6,2002
Macedonia,2,0,4,2,1,1,0,1,1,0,6,2003
Macedonia,2,0,4,2,1,1,0,1,1,0,6,2004
Macedonia,2,0,3,1,1,1,0,0,0,0,4,2005
Macedonia,1,0,2,1,1,1,0,0,0,0,3,2006
Macedonia,1,0,2,2,1,1,0,1,0,0,4,2007
Macedonia,1,0,2,1,1,1,0,0,0,0,3,2008
Macedonia,1,0,2,2,1,1,0,1,0,0,4,2009
Macedonia,1,0,2,2,1,1,0,1,0,0,4,2010
Macedonia,1,0,2,2,1,1,0,1,0,0,4,2011
Macedonia,1,0,1,1,0,1,0,0,0,0,2,2012
Macedonia,1,0,1,1,0,1,0,0,0,0,2,2013
Macedonia,1,0,1,1,0,1,0,0,0,0,2,2014
Madagascar,4,2,10,7,3,1,0,1,3,3,17,1995
Madagascar,4,2,10,7,3,1,0,1,3,3,17,1996
Madagascar,4,1,10,6,3,1,0,1,3,3,16,1997
Madagascar,4,1,10,4,3,1,0,0,3,2,14,1998
Madagascar,4,0,10,3,3,1,0,0,3,2,13,1999
Madagascar,4,0,10,3,3,1,0,0,3,2,13,2000
Madagascar,4,0,10,3,3,1,0,0,3,2,13,2001
Madagascar,4,1,10,5,3,1,0,1,3,2,15,2002
Madagascar,4,1,10,5,3,1,0,1,3,2,15,2003
Madagascar,4,1,9,4,3,1,0,1,2,1,13,2004
Madagascar,4,1,8,4,2,1,0,1,2,1,12,2005
Madagascar,4,0,9,3,3,1,0,1,2,1,12,2006
Madagascar,4,0,8,2,2,1,0,0,2,1,10,2007
Madagascar,4,0,8,2,2,1,0,0,2,1,10,2008
Madagascar,4,0,9,5,3,2,0,1,2,2,14,2009
Madagascar,4,0,9,5,3,2,0,1,2,2,14,2010
Madagascar,4,0,9,3,3,1,0,1,2,1,12,2011
Madagascar,4,0,9,3,3,1,0,1,2,1,12,2012
Madagascar,4,1,9,3,3,0,0,1,2,1,12,2013
Madagascar,4,1,9,3,3,1,0,1,2,0,12,2014
Malaysia,1,0,4,4,2,3,0,0,1,1,8,1995
Malaysia,1,0,4,4,2,3,0,0,1,1,8,1996
Malaysia,1,0,4,4,2,3,0,0,1,1,8,1997
Malaysia,1,0,4,5,2,3,0,1,1,1,9,1998
Malaysia,1,0,4,5,2,3,0,1,1,1,9,1999
Malaysia,1,0,3,5,1,3,0,1,1,1,8,2000
Malaysia,1,0,2,5,1,3,0,1,0,1,7,2001
