artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
0.505181616,ARIW1BH1187FB4C94A,Architecture In Helsinki,rock and indie,1.0,0.028,1.95562,0.963,1.95562,345.75628,2.096,0.807876868,5.0,0.183,-37.81753,Melbourne,144.96715,-7.743,0,0.25,467245,Heart It Races Remixes,AR43QZX1187B98D2F6,0.0,SOYOZCL12AB0189C16,326.531,0.741,1.80572,100.032,twee pop,0.900542572,4.0,0.996,Heart it Races (Frank Tetaz Remix),0
0.372069058,AR0DSOO1187B9B855E,Wailing Souls,,0.0,0.034,0.73938,0.0,0.26148,214.38649,1.025,0.593262655,0.0,0.0,37.15735675013362,Not available,-63.933357868519515,-10.275,1,0.0,805384,The Best of the Wailing Souls,ARJ2PMY1187FB5B563,,SOHFVFR12AB0186969,201.271,0.587,0.02431,124.788,roots reggae,0.975065931,4.0,0.049,Very Well,1979
0.459387425,AR6AGJV1187FB504BA,Kitaro,new age,1.0,0.678,0.24211,0.678,0.24211,81.50159,0.0,0.668087296,8.0,0.372,37.15735675013362,"Toyohashi, Japan",-63.933357868519515,-14.891,0,0.46,226149,Heaven & Earth,ARI4S0E1187B9B06C0,0.345802234,SOXDEEZ12A6D4FBB9A,73.903,0.266,0.24211,143.291,chill-out,0.810626342,1.0,0.0,Village Attack/ The Arrest,1993
0.582921577,ARSW5F51187FB4CFC9,Alice In Chains,grunge,2.0,0.076,0.92741,0.345,0.3692,256.522,0.0,0.79633706,10.0,0.346,37.15735675013362,"Seattle, WA",-63.933357868519515,-3.91,0,0.422,583091,Black Gives Way To Blue,ARKNGPL1187B9B90F0,0.824432869,SOABLAF12AB018E1D9,245.609,0.873,0.0894,107.845,grunge,0.99997762,4.0,1.0,Lesson Learned,2009
0.469425908,ARD0FN11187B9B25CD,Bobby Darin,american,2.0,0.088,1.35065,0.612,0.68264,163.52608,0.637,0.704411407,5.0,0.206,40.85715,"New York, NY [The Bronx]",-73.85678,-13.876,1,0.491,24673,The Capitol Years,ARHR0EQ1187FB3EAEE,0.0,SOWOHNT12A6D4F60EA,153.269,0.727,0.68264,90.18,brill building pop,1.0,3.0,0.307,(I Heard That) Lonesome Whistle,1995
0.507962145,ARXGWNG1187FB503A5,Ini Kamoze,pop and chart,1.0,0.003,1.53089,1.0,0.32747,248.92036,0.281,0.621825362,9.0,0.36,37.15735675013362,Not available,-63.933357868519515,-9.586,0,0.571,277866,Massive Reggae,AR2JOYQ1187FB3CD29,,SOVLDWE12A8AE47F3E,244.355,0.801,0.32747,100.342,dancehall,1.0,4.0,1.0,Here Comes The Hotstepper,1995
0.432695229,ARF9EI11187B9AB66C,9th Wonder featuring Defcon_ Phonte,,0.0,0.086,0.3154,0.65,0.3154,289.54077,0.061,0.711017021,11.0,0.574,37.15735675013362,North Carolina,-63.933357868519515,-7.719,1,0.542,630606,9th Wonder Presents Dream Merchant Volume 1,ARQHEKG11F50C48C1D,0.525497119,SOSCKEF12AB0181D6F,266.037,0.0,0.14872,137.534,hip hop,1.0,3.0,1.0,Almost Genuine,0
0.344871922,AR3752L1187FB4B67E,The Real Kids,boston,1.0,0.008,1.01966,0.511,0.34993,148.06159,0.0,0.484893131,2.0,0.114,37.15735675013362,Not available,-63.933357868519515,-14.934,0,0.497,192864,Grown Up Wrong,ARWD0IZ1187B98FBC1,,SOQFRWV12A8C133D0A,144.428,0.0,0.18249,179.13,power pop,0.933309953,4.0,0.184,Can't Shake That Girl,0
0.583147022,ARQATWU1187B98EE26,Ill Nino,new metal,1.0,0.0,0.56068,0.55,0.56068,180.50567,3.251,0.80955221,8.0,0.13,40.14323,Nueva Jersey (Estados Unidos),-74.72671,-4.44,1,0.298,138006,The Best Of Ill NiA+-o,AR584781187FB3BAE8,0.0,SOQYKJX12A8AE4968F,162.22,0.0,0.13142,104.984,alternative metal,1.0,4.0,0.893,What You Deserve (Album Version),2006
0.454159694,ARORSBT11F50C4A96B,De La Ghetto,,0.0,0.021,1.37257,0.0,0.75349,280.45016,6.844,0.403984635,7.0,0.472,37.15735675013362,Not available,-63.933357868519515,-6.876,1,0.546,344546,Massacre Musical,AR03VZI1187B99EF58,0.646995747,SOTSFFZ12AB0182949,266.223,0.298,0.75349,97.02,reggaeton,0.981536274,4.0,0.575,Es dificil,0
0.471126715,ARKLA8V1187B999B68,Baroness,stoner metal,1.0,0.112,0.40371,0.0,0.05452,270.52363,0.0,0.739099282,10.0,0.15,37.15735675013362,Not available,-63.933357868519515,-7.803,0,0.297,618681,Blue Record,ARKQ2YY1187FB3B581,0.742185319,SOTMYBJ12A58A7A667,270.524,0.289,0.05452,176.066,sludge metal,1.0,3.0,0.592,The Sweetest Curse,2009
0.508813195,ARTE9CG1187B99B1AF,DMX / Eve / Jadakiss,performance name,1.0,0.093,0.80333,0.782,0.16228,265.22077,0.096,0.822316236,10.0,0.179,37.15735675013362,Not available,-63.933357868519515,-2.542,0,0.213,8497,Grand Champ,ARNHMFD1187FB3B3F6,0.604088178,SOTVHQT12AB0181279,254.108,0.282,0.16228,185.094,hip hop,1.0,4.0,0.344,We're Back,2003
0.413885098,ARNUPIM11F4C83BD4D,Melt Banana,,0.0,1.0,0.79412,1.0,0.79412,51.61751,0.549,0.639249552,10.0,0.58,37.15735675013362,Not available,-63.933357868519515,-5.728,1,0.455,257800,Cactuses Come In Flocks,AR969TQ1187B9B2B8B,0.454042766,SOLLKHF12A58A77EE9,51.618,0.131,0.5384,86.571,noise rock,1.0,1.0,0.0,Talk Like POP,0
0.406591477,ARO7FES1187B9A59BE,M.I.K.E.,,0.0,0.002,1.10258,1.0,0.24585,514.7424,0.229,0.614345532,11.0,0.007,43.1763,"Antwerp,Belgium, New York",-76.27503,-8.135,0,0.059,385924,Fuego Caliente,ARJYIBO1187B9A312F,,SOMEUQK12AB017A8FF,499.084,1.0,0.03018,140.033,progressive trance,0.964570927,4.0,0.753,Fuego Caliente,0
0.338110388,AR9KWJK1187FB4A531,Willie Rosario,,0.0,0.013,0.46608,0.884,0.1547,281.41669,0.148,0.555966789,7.0,0.602,18.22328,"Cuomo, Puerto Rico",-66.42889,-5.799,1,0.501,227007,Back To The Future,AR1PNWN1187FB4A404,0.569275651,SOZVBBA12A6D4FD1A8,276.364,0.355,0.1547,197.458,salsa,1.0,4.0,0.0,Un Tipo Como Yo,1999
0.233780466,ARBPXW61187B99D5D9,Jude Taylor & His Burning Flames,folk,1.0,0.005,0.59627,0.65,0.59627,260.46649,0.0,0.3454137,10.0,0.448,37.15735675013362,Not available,-63.933357868519515,-11.937,0,0.619,609165,Best of Zydeco,ARGZCCX1187B98C5F6,,SOJDXID12A8C140A22,256.923,0.554,0.59627,102.731,zydeco,1.0,4.0,0.0,The Thrill Is Gone,1994
0.586433379,AR6892W1187B9AC71B,Placebo,alternative rock,3.0,0.542,0.15585,0.995,0.15585,246.96118,0.34,0.804523521,8.0,0.0,37.15735675013362,"London, England",-63.933357868519515,-6.033,1,0.283,340,Black Market Music,AR6LZB61187B9AF431,0.850282902,SOCLAYI12A6310F138,235.265,0.899,0.15585,142.116,british pop,0.999766449,4.0,0.0,Slave To The Wage,2000
0.78033412,ART5MUE1187B98C961,Metallica,metal,9.0,0.082,0.80545,0.482,0.44413,252.3424,0.0,0.852136187,1.0,0.376,37.15735675013362,"Los Angeles, CA",-63.933357868519515,-3.028,1,0.462,311757,Some Kind Of Monster,ARKTKEI1241B9CAD54,0.801014142,SOGAUIQ12A6D4F8262,244.941,0.155,0.44413,167.486,speed metal,0.973315444,4.0,0.901,Hit The Lights,1982
0.450546674,ARPNDSH1187B9B942F,Sui Generis,,0.0,0.06,0.91059,0.798,0.41906,234.52689,0.334,0.576404205,7.0,0.407,37.15735675013362,Not available,-63.933357868519515,-13.992,1,0.525,509321,Adios Sui Generis Vol.I,ARV4TAT1187FB3BDE8,,SOXVUMX12AB0187374,230.888,0.435,0.17571,124.604,cumbia,0.901803307,4.0,0.362,Cancion Para Mi Muerte,0
0.186396319,AR0WXWU1187B9AB33F,The Red Telephone,,0.0,0.039,0.65775,0.751,0.14775,273.55383,0.496,0.456599589,2.0,0.23,42.31256,Mass. - Boston,-71.08868,-6.464,1,0.509,77293,Aviation,ARSSWP61187B9AA010,0.227016697,SOYBUNM12A6D4F64B1,262.194,0.388,0.14775,117.329,power pop,0.939427534,4.0,0.293,Have You Seen Her,0
0.456631399,ARHUQUF1187FB382E6,T-Bone,,0.0,0.018,0.72436,0.686,0.14102,229.09342,0.264,0.675003401,0.0,0.643,-29.21545,Thaba Nchu,26.83776,-8.226,1,0.458,179290,Don't Look Back,ARBOXHB1187B9B5BBD,,SOVFFIH12A81C217E6,221.199,0.513,0.14102,208.416,ccm,1.0,4.0,0.0,Don't Tell Me,0
0.343389815,ARBXBQR1187FB56FA5,Bill Douglas,,0.0,0.428,0.99796,0.596,0.45838,331.07546,0.131,0.489537503,10.0,0.486,37.15735675013362,Not available,-63.933357868519515,-15.624,0,0.611,481769,Eternity's Sunrise,ARUI8FT1187FB5AB13,0.427446572,SOKMUOE12AAF3B3F2B,312.628,0.824,0.19002,105.535,chamber jazz,1.0,4.0,0.765,Karuna,0
0.260796778,ARPOPBQ11F4C83D36D,DJ Spinn featuring Traxman,,0.0,0.082,0.95867,0.944,0.21109,195.49995,0.0,0.515310233,4.0,0.1,37.15735675013362,Not available,-63.933357868519515,-7.461,0,0.445,648915,Da Nastier da Better,ARLHURZ1187FB54C71,,SOBBPHG12AB01869CE,190.63,1.0,0.21109,159.959,chicago house,1.0,4.0,0.0,Lil Mama Getdown,0
0.513339196,AREKO1L1187B997EFE,The Radio Dept.,,0.0,0.845,0.09248,0.845,0.09248,256.02567,0.067,0.739454874,9.0,0.578,55.70622,"Lund, Sweden",13.1876,-5.648,0,0.7,757061,Freddie And The Trojan Horse,ARX1P2N1187FB59127,0.682574648,SOVBTZQ12AB0184DC0,244.825,1.0,0.09248,88.02,shoegaze,1.0,1.0,0.439,Closing Scene,2007
0.501360613,AREGV3K1187B9AF614,MAPtley CrA1/4e,rock and indie,1.0,0.006,0.87907,0.786,0.41343,254.01424,0.131,0.724284927,7.0,0.246,37.15735675013362,"Los Angeles, California",-63.933357868519515,-7.199,1,0.373,565273,Dr Feelgood Deluxe Edition,ARYZTJS1187B98C555,0.535106025,SOFMOWZ12AB017F3B7,243.125,0.627,0.1806,127.745,heavy metal,1.0,4.0,0.699,Get It For Free,1999
0.368067241,AR8S3OI1187B9B92E4,Shy FX & T Power,drum and bass,1.0,0.001,1.00344,0.967,0.33094,380.44689,0.0,0.524694958,4.0,0.056,37.15735675013362,Not available,-63.933357868519515,-3.584,0,0.206,278622,Innovation The Album Mixed By Shy FX,ARY03RK1187B9905C6,,SOKJKUH12A8AE46FAA,367.467,0.432,0.16027,88.973,uk garage,0.918410685,4.0,1.0,Feelings,2005
0.334851271,ARXP9GE1187FB3ED0E,Becky Baeling,,0.0,0.023,0.95563,0.73,0.04725,247.66649,0.48,0.506933336,7.0,0.447,42.68318,"Rochester, MI",-83.13702,-5.963,1,0.508,25826,Becstasy,ARYXC7Z1187FB4E63A,,SOQVGKZ12A6D4F8244,229.576,0.698,0.04725,132.892,dance pop,1.0,4.0,0.398,If You Love Me,2003
0.472281211,ARO0QD41187FB3AB0A,Keb' Mo',classic pop and rock,1.0,0.005,1.73243,0.563,0.42031,190.56281,0.0,0.632130913,2.0,0.815,34.05349,"Los Angeles, CA",-118.24532,-10.548,1,0.631,308612,Suitcase,ARA7Y2Y1187B9B8588,,SOMLPQI12A8C13EE3F,179.188,1.0,0.09463,89.966,blues,1.0,4.0,1.0,Still There For Me,2006
0.325022933,ARQAXT91187B99103A,UKW,,0.0,0.243,0.71899,0.0,0.11242,266.762,0.0,0.470124075,0.0,0.714,37.15735675013362,Not available,-63.933357868519515,-7.381,1,0.747,500301,Ultrakurzwelle,ARMGY881187FB35EA3,0.0,SOZXPDN12AB018302E,259.437,0.788,0.11242,97.362,neue deutsche welle,0.835806467,3.0,1.0,Allein,0
0.398349517,ARNUFGE1187B9B7881,THE CHIFFONS,classic pop and rock,1.0,0.113,0.58255,0.64,0.58255,166.922,0.327,0.599536502,3.0,0.0,40.85715,"New York, NY [The Bronx]",-73.85678,-7.0,0,0.02,762451,60's Girl Groups,ARXY7M01187B9B7611,0.0,SOTCPOF12AB01885FE,157.872,0.753,0.41348,120.712,doo-wop,0.923679184,3.0,0.825,Doctor Of Hearts (Album Version),0
0.0,ARITKAJ122BCFCA169,S. Solis y Orquesta,production music,1.0,1.0,0.44173,1.0,0.44173,182.20363,2.426,0.054708809,0.0,0.671,37.15735675013362,Not available,-63.933357868519515,-11.415,1,0.748,447727,Instrumental AcordeA3n (28 Hits in Accordion),ARD7U0O1187FB5531A,0.198586716,SOERPNN12A58A7D057,172.095,0.572,0.44173,63.007,musette,1.0,1.0,0.537,La Vida En Rosa,0
0.365931469,ARYV1OT1187B9B4C8E,Commander Cody And His Lost Planet Airmen,country,1.0,0.074,0.62839,0.843,0.11417,188.70812,0.0,0.467925843,4.0,0.861,37.15735675013362,Not available,-63.933357868519515,-16.357,1,0.774,275315,Live From Deep In The Heart Of Texas,ARBCUKT1187FB52F2A,,SOPILLC12A81C1FA01,185.359,0.0,0.11417,104.823,country rock,0.957775785,3.0,0.985,Crying Time,1974
0.411218525,ARGOLWM1187B98CEDE,Commissioned,,0.0,0.21,0.57179,1.0,0.19507,342.83057,0.168,0.50400634,8.0,0.484,43.7427,Michigan,-84.62167,-8.132,1,0.477,688815,Matters Of The Heart,ARSA3561187FB58C37,0.0,SONDOLZ12AB0187777,321.492,1.0,0.19507,157.869,ccm,1.0,4.0,1.0,You Can Always Come Home,0
0.343508878,AR8WHEJ1187B98CDCA,Dee Clark,,0.0,0.021,1.07337,0.735,0.3789,141.19138,0.0,0.53365014,8.0,0.65,34.7519,"Blythesville, AR",-92.13055,-9.56,1,0.556,653224,Greatest Hits,ARCNS7D1187B9ABE72,,SOJXMRA12A58A7A875,133.625,1.0,0.3789,91.704,doo-wop,0.877618228,4.0,0.792,Little Bitty Pretty One,0
0.417727338,ARF0COO1187B99B9EF,Cauterize,,0.0,0.0,0.95791,0.716,0.33522,240.43057,0.618,0.537908276,1.0,0.535,43.72233,"Ohsawa, Ontario",-90.59239,-4.714,1,0.658,656513,So Far From Real,AR8HI5B1187FB420FF,0.714329037,SOHNDZB12A8C13EDB8,229.976,0.643,0.03551,97.148,pop punk,1.0,4.0,0.772,Shooting Stars,2003
0.37632596,ARC1CJB1187B99FCA4,Laurie Berkner,,0.0,0.287,0.6419,0.838,0.22009,233.45587,0.177,0.558481253,5.0,0.84,37.15735675013362,Not available,-63.933357868519515,-16.263,1,0.598,632827,Buzz Buzz,ARKIXC01187B992786,0.0,SOFJWKK12AB01826CD,230.22,0.827,0.22009,144.71,death core,0.943156702,4.0,0.071,The Cookie Bakers of the Night,2001
0.39963949,ARCZ42S1187B98C0D7,DJ Slugo,,0.0,0.009,0.3964,0.407,0.07646,199.20934,0.0,0.559358631,1.0,0.0,37.15735675013362,Not available,-63.933357868519515,-9.699,1,0.0,329922,DJ Slugo Juke Chronicles Vol. 10,ARG7AJL1187FB3E584,0.0,SONGTGF12AB017EC2C,199.209,1.0,0.07646,150.056,bass music,0.865192138,4.0,0.0,Whip It,0
0.360871465,AR95QS71187FB3F49A,Joi,,0.0,0.122,0.08505,0.998,0.08505,333.24363,0.16,0.679011869,7.0,0.248,32.67828,Georgia,-83.22295,-4.141,1,0.324,60332,Without Zero,ARX3F801187FB3B3A8,0.443695061,SOAPGDK12A6D4FAF5E,324.865,0.179,0.08505,95.973,breakbeat,1.0,4.0,0.731,The Blessing,0
0.510324986,ARIWB161187B9AA1D5,Simon & Garfunkel,folk,2.0,0.371,0.80752,0.984,0.41789,194.35057,0.34,0.796493402,7.0,0.704,37.15735675013362,"Forest Hills, Queens, New York City, NY, USA",-63.933357868519515,-13.047,1,0.55,292662,Old Friends Live On Stage,AR2UE9U1187B9AD9DA,0.419674279,SOTETIO12A8151CA26,183.844,0.687,0.2216,151.5,folk-pop,0.946117754,4.0,0.161,Citizen Of The Planet,2004
0.481339309,ARVUN5F1187FB4CCC7,Beenie Man Featuring Wyclef And Redman,soul and reggae,1.0,0.066,2.52887,0.508,0.25954,228.04853,0.363,0.729212274,1.0,0.61,37.15735675013362,"Kingston, Jamaica",-63.933357868519515,-4.541,1,0.415,148848,Love Me Now (featuring Wyclef) (International Only),ARMPQIE1187FB3D4EB,,SOJRNQF12A8C134D57,217.17,0.648,0.10848,79.823,dancehall,0.948010911,5.0,0.701,Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman),0
0.383877494,AR7BMMV1187FB5B2D7,Robben Ford,jazz and blues,1.0,0.012,1.1007,1.0,0.03661,298.37016,0.255,0.604820432,9.0,0.678,39.15093,"Ukiah, CA",-123.2079,-6.311,0,0.494,409364,Blue Moon,ARGRDHI1187B9B93F0,0.503381236,SOVKUOE12A58A8066E,281.141,0.847,0.03661,111.903,blues-rock,0.983628765,4.0,1.0,Something For The Pain,2002
0.358285252,ARC28SN1187B989049,Greater Vision,,0.0,0.0,1.16633,1.0,0.29475,223.76444,0.084,0.476968971,10.0,0.654,37.15735675013362,United States,-63.933357868519515,-10.3,0,0.581,262136,My Favorite Place,ARKYI5T1187B99334F,0.0,SOEZCYJ12A58A7C0D4,213.415,1.0,0.29475,135.955,ccm,1.0,4.0,0.503,Everyone_ Everywhere_ Everytime,0
0.524378988,ARUSOMY1187FB4D3B4,Anti-Flag,punk rock,4.0,0.455,0.51138,0.455,0.51138,359.6273,2.955,0.844039532,6.0,0.426,37.15735675013362,"Pittsburgh, PA",-63.933357868519515,-10.609,1,0.38,553397,A New Kind of Army,ARD2NDU1187B99B615,0.549342332,SOUJNFK12AB0186B86,346.448,0.101,0.51138,141.334,oi,0.999917452,1.0,0.733,This Is NOT a Crass Song,1999
0.364975595,ARS6HDE1187B99CA29,Joe Lynn Turner,,0.0,0.007,0.04539,0.0,0.04539,247.7971,3.117,0.620041695,5.0,0.27,37.15735675013362,Not available,-63.933357868519515,-12.649,1,0.384,288774,Rescue You,ARZNN0N1187B9A825C,0.427446572,SOHWDHV12A8C134426,232.409,0.694,0.04539,86.665,hard rock,1.0,4.0,0.141,Soul Searcher,0
0.503151606,ARXPE571187FB4AFD0,Rickie Lee Jones,classic pop and rock,1.0,0.732,0.54212,0.732,0.54212,221.12608,0.0,0.670615396,7.0,1.0,37.15735675013362,"Chicago, IL",-63.933357868519515,-21.978,1,0.851,762361,Naked Songs Live And Acoustic,ARDW5AW1187FB55708,0.212045406,SOUOZQB12AB0186284,211.302,0.43,0.17983,70.331,folk rock,0.989622403,1.0,0.863,Skeletons (Live Acoustic Version),0
0.255564868,ARYSHL01187B9AAEC7,Hysterie,,0.0,0.226,0.92617,1.0,0.45991,389.642,0.438,0.383294226,0.0,0.466,37.15735675013362,Not available,-63.933357868519515,-10.976,1,0.344,604938,San Francisco Love House Volume 2,ARPC0B311C8A422B27,0.0,SOSVTQX12A8C136D74,384.255,1.0,0.22851,130.032,tech house,0.917806255,4.0,0.929,Imagination,2005
0.477310881,AR6F6I21187FB5A3AA,Aesop Rock,hip hop,2.0,0.403,0.48835,0.674,0.13081,234.52689,0.16,0.834538586,4.0,0.442,37.15735675013362,Not available,-63.933357868519515,-6.022,1,0.328,174343,Labor Days,AR9MTEG1187B9A2496,0.638297906,SOEDCOB12A8C142CBA,229.825,0.182,0.13081,167.909,underground rap,0.741984468,4.0,0.01,Flashflood,2001
0.395247623,ARBUHDB1187FB3E72C,Bobby Vee,,0.0,0.011,0.72541,1.0,0.21064,227.05587,0.177,0.422787884,7.0,0.534,46.87591,"Fargo, ND",-96.78176,-14.489,1,0.742,462410,Down The Line,ARUE3AK1187B9AC923,0.257416047,SOGMGUW12A8C143F44,218.645,0.833,0.21064,117.454,brill building pop,0.887678339,4.0,0.581,What To Do Crying Waiting Hoping Learning The Game,0
0.27925576,ARARFT81187FB41EEA,Alfredo GutiA(c)rrez,,0.0,0.016,1.49641,0.571,0.02886,130.16771,0.0,0.378130134,10.0,0.319,37.15735675013362,Not available,-63.933357868519515,-8.521,1,0.303,386075,Serie Tradicional - Mi AcordeA3n Bohemio  CD 1,ARJP4Y81187B9A6386,,SOEYJEP12AB01816D3,127.634,1.0,0.02886,86.199,louisiana blues,1.0,4.0,0.689,El niA+-o de la calle,0
0.542502096,ARA3VJJ1187FB3F5A6,Shelby Lynne,alternative country,1.0,0.02,1.24317,0.694,0.21576,290.97751,0.177,0.685691649,7.0,0.738,37.15735675013362,"Quantico, VA",-63.933357868519515,-15.546,1,0.877,11462,Suit Yourself,AR2U9YY1187B9955A4,0.392008772,SOJWZGJ12A670203B7,258.885,1.0,0.21576,121.773,country rock,0.953625663,4.0,1.0,Old Times Sake,2005
0.369823447,AR6C6VO1187FB4E267,Tora Tora,,0.0,0.079,1.27648,0.869,0.42011,229.8771,0.351,0.55785785,9.0,0.661,35.14968,"Memphis, TN",-90.04892,-8.952,0,0.653,715143,Before & After,ARWIN3N1187B9B33B9,0.300592881,SOYJBVO12AB0189DB3,226.4,0.468,0.20256,140.984,glam metal,0.847053081,4.0,1.0,Wasted Love,0
0.583022291,ARYVO9V1187B9B1FC6,Franz Ferdinand,scottish,2.0,0.0,0.34292,0.0,0.34292,195.13424,1.054,0.803220003,7.0,0.594,37.15735675013362,"Glasgow, Scotland",-63.933357868519515,-7.329,1,0.714,496543,Eleanor Put Your Boots On,ARM0P6Z1187FB4D466,,SOJBWGF12A8159E883,175.183,0.146,0.1347,143.679,art rock,0.952419762,1.0,0.0,Eleanor Put Your Boots On,2005
0.535763158,ARWA8AH1187FB3FC84,Hot Chip,uk,1.0,0.074,0.27555,1.0,0.27555,181.02812,0.154,0.852638932,1.0,0.914,51.50632,London,-0.12714,-6.446,1,0.703,776987,Coming On Strong,ARJK7JU1187FB4C3F3,0.33888672,SOKXZEJ12AC3DF5E1E,181.028,0.229,0.03569,126.14,dance rock,0.999949859,4.0,0.0,Ass Attack (Four Tet Remix),2004
0.437464554,AR9JNFU1187B9B9868,Gal Costa,mpb,1.0,0.015,0.35564,0.807,0.35564,193.35791,0.241,0.720823972,9.0,0.244,37.15735675013362,Not available,-63.933357868519515,-10.844,0,0.255,388945,Classic Latino,ARVK1G41187FB37421,,SOWSLOF12AB017FE36,189.579,0.087,0.12799,137.941,brazilian pop music,1.0,4.0,0.201,Canta Brasil,1981
0.422127199,AR1DR0E1187FB48F61,Kathy Mattea,classic pop and rock,1.0,0.944,0.18712,0.944,0.18712,44.64281,0.0,0.603383145,1.0,0.426,37.15735675013362,"Cross Lane, WV",-63.933357868519515,-16.504,0,0.544,243895,Coal,ARO7FVB1187B9A53D8,0.323112121,SOTTJUN12A8C132C22,44.643,0.307,0.18712,146.894,bluegrass,0.959671631,1.0,0.0,Sally In the Garden,2008
0.628228387,ARSF0K11187B9AF319,James Taylor,production music,1.0,0.186,0.73947,0.326,0.16618,324.85832,0.0,0.826513629,7.0,0.608,37.15735675013362,"London, England",-63.933357868519515,-10.086,1,0.653,282034,James Taylor Live,ARH04B41187FB59158,0.546635489,SOBKPCA12A8C131AD9,314.23,0.225,0.16618,102.756,folk-pop,0.971054809,3.0,1.0,Steamroller Blues,0
0.29398439,ARFY8NV1187B9B1961,Der Moderne Man,,0.0,0.912,0.18986,0.912,0.18986,183.30077,0.165,0.419034024,4.0,0.578,37.15735675013362,Not available,-63.933357868519515,-8.579,1,0.563,460246,Drama_ Spiel und Blut (Das Archiv Teil 1),ARS1NCF1187FB4BD88,0.270775999,SOHJIJX12AB01821ED,175.903,1.0,0.18986,147.679,new wave,0.998522017,1.0,0.0,Heute,0
0.529995833,ARHI20L1187FB4C997,Jeff Beck,classic pop and rock,1.0,0.813,0.39985,0.813,0.39985,286.27546,0.0,0.747684013,4.0,0.315,51.27172,"Wallington, Surrey, England",-0.39535,-7.74,0,0.447,363561,Performing this week... At Ronnie Scotts,AR8SRQ31187FB4D477,0.771471753,SOFDOAD12A58A7BAD3,282.529,0.145,0.19581,145.917,blues-rock,0.999962084,1.0,0.0,A Day In The Life (Album Version),0
0.339627561,ARZY28S1187FB40BAB,Taboo,,0.0,0.08,0.72232,1.0,0.26293,301.71383,0.212,0.508036616,9.0,0.038,-33.91906,"Cape Town, ZA",18.42196,-6.366,0,0.217,739802,Italo Dance Collection_ Vol. 1,ARHVSKN1187B98D9CF,0.0,SOEDDXY12AC907580A,297.993,1.0,0.03549,131.968,new beat,1.0,4.0,0.0,Sous la Tour Eiffel,0
0.36416381,ARNR58F1187FB52FA9,BigElf,,0.0,0.773,0.47437,0.773,0.47437,298.13506,0.415,0.628290857,0.0,0.68,37.15735675013362,Not available,-63.933357868519515,-4.683,1,0.445,8768,Hex,ARDS4KE1187FB40ED3,0.642091038,SOQFWIS12A58A7BD61,283.347,0.214,0.47437,64.006,stoner rock,0.938235125,1.0,0.453,Falling Bombs,2003
0.336726841,AR202MX1187B9B0383,Tanto Metro & Devonte,hip hop rnb and dance hall,1.0,0.371,1.12227,0.346,1.12227,207.56853,2.897,0.611788254,6.0,0.346,37.15735675013362,Not available,-63.933357868519515,-9.01,0,0.44,205285,The Beat Goes On,ARIPGAD11F4C8443C7,0.0,SOWRILA12A8C1360D0,201.038,0.102,0.838,105.671,dancehall,0.983663921,4.0,0.143,Sometimes,0
0.279842316,ARDAONS11F4C844929,Ray Kane,,0.0,0.012,0.72762,1.0,0.36468,107.7024,0.305,0.419945022,9.0,0.0,37.15735675013362,Not available,-63.933357868519515,-19.157,0,0.0,437552,The Legendary Ray Kane : Old Slack Key,AR0A2T21187FB3D509,,SOGDLDE12AB017A28E,98.186,0.297,0.17448,163.385,island music,1.0,4.0,0.0,Wa'ahila (Instrumental - Bonus Track),0
0.358845025,AROLZEM1187B9A805E,Ashes to Ashes,,0.0,0.254,0.61112,0.7,0.61112,254.32771,0.563,0.566157342,7.0,0.0,64.55653,NORWAY,12.66538,-12.22,1,0.329,724004,A Tribute To David Bowie Vol 1,ARFROLE1187FB3966E,,SOZAFEC12AB018C519,244.245,0.0,0.61112,94.888,avantgarde metal,0.894057571,3.0,1.0,Drive In Saturday - (Tribute to David Bowie),0
0.684478823,ARJGIOD1187B9AE920,Kelly Clarkson,american idol,1.0,0.003,1.1835,1.0,0.29862,230.63465,0.259,0.686812987,9.0,0.019,37.15735675013362,Not available,-63.933357868519515,-5.953,1,0.138,426506,My Life Would Suck Without You,AR6BH9N1187B99E437,,SOYMPFK12A8C141D1A,218.273,1.0,0.07685,135.914,teen pop,1.0,4.0,0.394,My Life Would Suck Without You,2009
0.352342013,AR05VW21187FB407B4,Fudge Tunnel,,0.0,0.16,0.77485,0.786,0.77485,124.94322,0.415,0.526646055,11.0,0.038,52.94922,Nottingham,-1.14392,-7.31,1,0.332,681552,In A Word,AR3CYAU1187FB54C44,0.480238748,SOZTDIN12AB018AAD1,120.32,0.094,0.51843,120.703,sludge metal,0.860391895,4.0,0.005,Bed Crumbs,1991
0.333557159,AR64N1H1187B996199,Edgar Bori,,0.0,0.672,0.65932,0.672,0.65932,264.61995,0.194,0.439094457,11.0,0.522,45.51228,Montreal,-73.55439,-8.224,0,0.447,683115,Fous les canards,ARV47AI1187FB5404C,,SOGSBKB12AC9097E0F,256.569,0.498,0.4079,117.295,los angeles,1.0,1.0,0.253,J'l'ai pas dit,0
