Avg Temp,Avg Wind,City,Code,Day,Full,High Gust,High Wind,Location,Max Temp,Min Temp,Month,Precipitation,State,Year
54.0,9.0,Elko,ELY,10,05-10-2016,32.0,24.0,"Elko, NV",69.0,39.0,5,0.03,Nevada,2016
50.0,0.7058823529411757,Fairbanks,FAI,10,05-10-2016,20.0,29.0,"Fairbanks, AK",60.0,40.0,5,0.2,Alaska,2016
73.0,6.0,San Joaquin Valley/Hanford,FAT,10,05-10-2016,18.0,15.0,"San Joaquin Valley/Hanford, CA",83.0,62.0,5,0.0,California,2016
64.0,15.5,Grand Forks,FGF,10,05-10-2016,39.5,30.5,"Grand Forks, ND",76.0,52.0,5,0.0,North Dakota,2016
64.0,8.0,Grand Forks,FGF,10,05-10-2016,24.5,19.0,"Grand Forks, ND",76.0,52.0,5,0.0,North Dakota,2016
47.0,8.0,Flagstaff,FLG,10,05-10-2016,34.0,24.0,"Flagstaff, AZ",61.0,32.0,5,0.0,Arizona,2016
62.0,12.0,Sioux Falls,FSD,10,05-10-2016,29.0,24.0,"Sioux Falls, SD",70.0,53.0,5,0.17,South Dakota,2016
62.0,12.0,Sioux Falls,FSD,10,05-10-2016,29.0,24.0,"Sioux Falls, SD",70.0,53.0,5,0.17,South Dakota,2016
62.0,12.0,Sioux Falls,FSD,10,05-10-2016,29.0,24.0,"Sioux Falls, SD",70.0,53.0,5,0.17,South Dakota,2016
50.0,8.0,Northern Indiana,FWA,10,05-10-2016,24.0,18.0,"Northern Indiana, IN",54.0,45.0,5,0.33,Indiana,2016
56.0,19.0,Glasgow,GGW,10,05-10-2016,44.0,36.0,"Glasgow, MT",67.0,44.0,5,1.31,Montana,2016
57.0,6.0,Salt Lake City,GJT,10,05-10-2016,29.0,21.0,"Salt Lake City, UT",68.0,45.0,5,0.2,Utah,2016
54.0,5.0,Hastings,GLD,10,05-10-2016,20.0,15.0,"Hastings, NE",71.0,36.0,5,0.0,Nebraska,2016
71.0,4.0,Jacksonville,GNV,10,05-10-2016,19.0,16.0,"Jacksonville, FL",87.0,55.0,5,0.0,Florida,2016
48.0,12.0,Missoula,GPI,10,05-10-2016,38.0,28.0,"Missoula, MT",54.0,42.0,5,0.04,Montana,2016
55.0,9.0,Grand Rapids,GRR,10,05-10-2016,22.0,17.0,"Grand Rapids, MI",69.0,41.0,5,0.07,Michigan,2016
77.0,7.0,Houston/Galveston,HOU,10,05-10-2016,24.0,18.0,"Houston/Galveston, TX",83.0,70.0,5,0.01,Texas,2016
71.0,7.0,Newport/Morehead City,HSE,10,05-10-2016,18.0,14.0,"Newport/Morehead City, NC",79.0,63.0,5,1.66,North Carolina,2016
69.0,7.0,Huntsville,HSV,10,05-10-2016,20.0,16.0,"Huntsville, AL",75.0,63.0,5,1.1,Alabama,2016
77.0,6.0,Wilmington,ILM,10,05-10-2016,20.0,16.0,"Wilmington, NC",91.0,63.0,5,0.0,North Carolina,2016
57.0,11.0,Indianapolis,IND,10,05-10-2016,20.0,16.0,"Indianapolis, IN",62.0,52.0,5,0.37,Indiana,2016
56.0,9.0,Minneapolis/Twin Cities,INL,10,05-10-2016,29.0,23.0,"Minneapolis/Twin Cities, MN",73.0,38.0,5,0.0,Minnesota,2016
56.0,9.0,Minneapolis/Twin Cities,INL,10,05-10-2016,29.0,23.0,"Minneapolis/Twin Cities, MN",73.0,38.0,5,0.0,Minnesota,2016
71.0,9.0,Jackson,JAN,10,05-10-2016,24.0,18.0,"Jackson, MS",77.0,64.0,5,1.88,Mississippi,2016
73.0,7.0,Tampa,JAX,10,05-10-2016,21.0,17.0,"Tampa, FL",89.0,57.0,5,0.0,Florida,2016
65.0,1.0,Charleston,JKL,10,05-10-2016,11.0,7.0,"Charleston, WV",73.0,56.0,5,1.48,West Virginia,2016
0.0,0.0,Juneau,JNU,10,05-10-2016,0.0,0.0,"Juneau, AK",0.0,0.0,5,0.0,Alaska,2016
71.0,18.0,Lubbock,LBB,10,05-10-2016,48.0,38.0,"Lubbock, TX",85.0,56.0,5,0.0,Texas,2016
59.0,4.0,Cheyenne,LBF,10,05-10-2016,20.0,15.0,"Cheyenne, WY",70.0,47.0,5,0.28,Wyoming,2016
76.0,11.0,Lake Charles,LCH,10,05-10-2016,39.0,28.0,"Lake Charles, LA",80.0,72.0,5,0.01,Louisiana,2016
69.0,11.0,North Little Rock,LIT,10,05-10-2016,35.0,26.0,"North Little Rock, AR",74.0,63.0,5,1.01,Arkansas,2016
55.0,12.0,Davenport/Quad Cities,LOT,10,05-10-2016,39.0,25.0,"Davenport/Quad Cities, IA",58.0,51.0,5,0.72,Iowa,2016
67.0,3.0,Jackson,LOZ,10,05-10-2016,20.0,14.0,"Jackson, KY",78.0,56.0,5,0.67,Kentucky,2016
67.0,8.0,Shreveport,LZK,10,05-10-2016,31.0,10.0,"Shreveport, LA",72.0,61.0,5,1.07,Louisiana,2016
74.0,15.0,Midland/Odessa,MAF,10,05-10-2016,36.0,29.0,"Midland/Odessa, TX",88.0,60.0,5,0.0,Texas,2016
66.0,13.0,Kansas City/Pleasant Hill,MCI,10,05-10-2016,35.0,29.0,"Kansas City/Pleasant Hill, MO",74.0,58.0,5,0.36,Missouri,2016
55.0,5.0,State College,MDT,10,05-10-2016,26.0,21.0,"State College, PA",67.0,43.0,5,0.0,Pennsylvania,2016
73.0,11.0,Memphis,MEM,10,05-10-2016,28.0,23.0,"Memphis, TN",77.0,68.0,5,0.02,Tennessee,2016
77.0,10.0,Miami,MIA,10,05-10-2016,25.0,18.0,"Miami, FL",83.0,70.0,5,0.0,Florida,2016
72.0,4.0,Mobile/Pensacola,MOB,10,05-10-2016,17.0,13.0,"Mobile/Pensacola, AL",81.0,63.0,5,0.0,Alabama,2016
45.0,8.5,Green Bay,MQT,10,05-10-2016,18.0,20.0,"Green Bay, WI",61.0,28.0,5,0.0,Wisconsin,2016
45.0,11.0,Green Bay,MQT,10,05-10-2016,18.0,23.0,"Green Bay, WI",61.0,28.0,5,0.0,Wisconsin,2016
49.0,7.0,Spokane,MSO,10,05-10-2016,27.0,16.0,"Spokane, WA",56.0,41.0,5,0.38,Washington,2016
80.0,8.0,Key West,MTH,10,05-10-2016,23.0,15.0,"Key West, FL",85.0,75.0,5,0.0,Florida,2016
62.0,5.0,New York/Upton,NYC,10,05-10-2016,30.0,18.0,"New York/Upton, NY",72.0,52.0,5,0.0,New York,2016
71.0,10.0,Norman/Oklahoma City,OKC,10,05-10-2016,37.0,29.0,"Norman/Oklahoma City, OK",83.0,59.0,5,3.37,Oklahoma,2016
65.0,12.0,Omaha/Valley,OMA,10,05-10-2016,36.0,26.0,"Omaha/Valley, NE",74.0,55.0,5,1.5,Nebraska,2016
54.0,13.0,Milwaukee/Sullivan,ORD,10,05-10-2016,30.0,25.0,"Milwaukee/Sullivan, WI",58.0,50.0,5,0.59,Wisconsin,2016
54.0,13.0,Milwaukee/Sullivan,ORD,10,05-10-2016,30.0,25.0,"Milwaukee/Sullivan, WI",58.0,50.0,5,0.59,Wisconsin,2016
74.0,5.0,Phoenix,PHX,10,05-10-2016,23.0,16.0,"Phoenix, AZ",86.0,62.0,5,0.0,Arizona,2016
61.0,9.0,Lincoln,PIA,10,05-10-2016,24.0,17.0,"Lincoln, IL",66.0,56.0,5,0.58,Illinois,2016
52.0,4.0,Pittsburgh,PIT,10,05-10-2016,17.0,13.0,"Pittsburgh, PA",56.0,48.0,5,1.02,Pennsylvania,2016
61.0,5.0,Pendleton,PSC,10,05-10-2016,34.0,28.0,"Pendleton, OR",72.0,49.0,5,0.92,Oregon,2016
62.0,6.0,Goodland,PUB,10,05-10-2016,32.0,23.0,"Goodland, KS",77.0,46.0,5,0.0,Kansas,2016
48.0,12.0,Gray/Portland,PWM,10,05-10-2016,38.0,28.0,"Gray/Portland, ME",57.0,38.0,5,0.0,Maine,2016
72.0,0.0,Sacramento,RDD,10,05-10-2016,13.0,10.0,"Sacramento, CA",81.0,63.0,5,0.0,California,2016
72.0,0.0,Sacramento,RDD,10,05-10-2016,13.0,10.0,"Sacramento, CA",81.0,63.0,5,0.0,California,2016
67.0,1.0,Raleigh,RDU,10,05-10-2016,10.0,7.0,"Raleigh, NC",81.0,52.0,5,0.12,North Carolina,2016
64.0,3.0,Wakefield,RIC,10,05-10-2016,13.0,10.0,"Wakefield, VA",76.0,51.0,5,0.0,Virginia,2016
62.0,2.0,Blacksburg,RNK,10,05-10-2016,26.0,8.0,"Blacksburg, VA",77.0,46.0,5,0.0,Virginia,2016
62.0,10.0,Reno,RNO,10,05-10-2016,34.0,26.0,"Reno, NV",75.0,49.0,5,0.0,Nevada,2016
55.0,15.0,La Crosse,RST,10,05-10-2016,37.0,29.0,"La Crosse, WI",60.0,50.0,5,0.71,Wisconsin,2016
55.0,15.0,La Crosse,RST,10,05-10-2016,37.0,29.0,"La Crosse, WI",60.0,50.0,5,0.71,Wisconsin,2016
66.0,4.0,Louisville,SDF,10,05-10-2016,14.0,12.0,"Louisville, KY",72.0,60.0,5,2.23,Kentucky,2016
57.0,5.0,Seattle,SEA,10,05-10-2016,16.0,13.0,"Seattle, WA",67.0,46.0,5,0.0,Washington,2016
66.0,13.0,Springfield,SGF,10,05-10-2016,31.0,24.0,"Springfield, MO",71.0,60.0,5,0.06,Missouri,2016
83.0,9.0,San Juan,SJU,10,05-10-2016,28.0,23.0,"San Juan, PR",89.0,77.0,5,0.01,Puerto Rico,2016
68.0,10.0,St. Louis,STL,10,05-10-2016,35.0,26.0,"St. Louis, MO",73.0,63.0,5,0.29,Missouri,2016
59.0,5.0,San Francisco Bay Area/Monterey,STS,10,05-10-2016,18.0,14.0,"San Francisco Bay Area/Monterey, CA",68.0,50.0,5,0.0,California,2016
71.0,5.0,Tallahassee,TLH,10,05-10-2016,28.0,18.0,"Tallahassee, FL",88.0,54.0,5,0.0,Florida,2016
49.0,4.0,Cleveland,TOL,10,05-10-2016,14.0,12.0,"Cleveland, OH",58.0,40.0,5,0.11,Ohio,2016
71.0,13.0,Tulsa,TUL,10,05-10-2016,33.0,29.0,"Tulsa, OK",77.0,64.0,5,0.07,Oklahoma,2016
70.0,5.0,Tucson,TUS,10,05-10-2016,21.0,17.0,"Tucson, AZ",84.0,56.0,5,0.0,Arizona,2016
51.0,15.0,Rapid City,UNR,10,05-10-2016,16.0,26.0,"Rapid City, SD",55.0,47.0,5,0.22,South Dakota,2016
51.0,16.0,Rapid City,UNR,10,05-10-2016,16.0,33.0,"Rapid City, SD",55.0,47.0,5,0.22,South Dakota,2016
49.0,5.0,Medford,AAT,11,05-11-2016,21.0,16.0,"Medford, OR",65.0,33.0,5,0.0,Oregon,2016
51.0,3.0,Mount Holly/Philadelphia,ABE,11,05-11-2016,15.0,10.0,"Mount Holly/Philadelphia, NJ",59.0,43.0,5,1.37,New Jersey,2016
79.0,13.0,San Angelo,ABI,11,05-11-2016,30.0,24.0,"San Angelo, TX",92.0,65.0,5,0.0,Texas,2016
64.0,8.0,Albuquerque,ABQ,11,05-11-2016,30.0,23.0,"Albuquerque, NM",80.0,48.0,5,0.0,New Mexico,2016
59.0,7.0,Aberdeen,ABR,11,05-11-2016,25.0,20.0,"Aberdeen, SD",72.0,45.0,5,0.22,South Dakota,2016
50.0,8.0,Denver/Boulder,AKO,11,05-11-2016,32.0,23.0,"Denver/Boulder, CO",60.0,40.0,5,0.14,Colorado,2016
52.0,5.0,Albany,ALB,11,05-11-2016,22.0,15.0,"Albany, NY",69.0,34.0,5,0.0,New York,2016
54.0,11.0,Pueblo,ALS,11,05-11-2016,51.0,37.0,"Pueblo, CO",70.0,38.0,5,0.04,Colorado,2016
67.0,11.0,Amarillo,AMA,11,05-11-2016,36.0,30.0,"Amarillo, TX",88.0,46.0,5,0.0,Texas,2016
74.0,10.0,Birmingham,ANB,11,05-11-2016,40.0,24.0,"Birmingham, AL",84.0,63.0,5,0.0,Alabama,2016
49.0,8.0,Anchorage,ANC,11,05-11-2016,33.0,15.0,"Anchorage, AK",59.0,38.0,5,0.32,Alaska,2016
50.0,8.0,Marquette,ANJ,11,05-11-2016,29.0,20.0,"Marquette, MI",62.0,37.0,5,0.0,Michigan,2016
50.0,8.0,Marquette,ANJ,11,05-11-2016,29.0,20.0,"Marquette, MI",62.0,37.0,5,0.0,Michigan,2016
45.0,8.0,Gaylord,APN,11,05-11-2016,27.0,22.0,"Gaylord, MI",58.0,31.0,5,0.0,Michigan,2016
64.0,9.0,Chicago,ARR,11,05-11-2016,24.0,18.0,"Chicago, IL",71.0,56.0,5,0.8,Illinois,2016
74.0,6.0,Peachtree City/Atlanta,ATL,11,05-11-2016,20.0,16.0,"Peachtree City/Atlanta, GA",82.0,66.0,5,0.96,Georgia,2016
79.0,12.0,Austin/San Antonio,AUS,11,05-11-2016,37.0,32.0,"Austin/San Antonio, TX",91.0,67.0,5,0.37,Texas,2016
61.0,8.0,North Platte,BBW,11,05-11-2016,33.0,28.0,"North Platte, NE",75.0,46.0,5,0.3,Nebraska,2016
48.0,3.0,Binghamton,BGM,11,05-11-2016,14.0,12.0,"Binghamton, NY",61.0,34.0,5,0.0,New York,2016
56.0,8.0,Caribou,BGR,11,05-11-2016,28.0,21.0,"Caribou, ME",73.0,39.0,5,0.0,Maine,2016
38.0,23.0,Billings,BIL,11,05-11-2016,49.0,36.0,"Billings, MT",40.0,35.0,5,0.25,Montana,2016
52.0,12.0,Bismarck,BIS,11,05-11-2016,28.0,21.0,"Bismarck, ND",62.0,41.0,5,0.21,North Dakota,2016
48.0,9.0,Boise,BKE,11,05-11-2016,28.0,23.0,"Boise, ID",64.0,32.0,5,0.0,Idaho,2016
75.0,10.0,Nashville,BNA,11,05-11-2016,26.0,21.0,"Nashville, TN",84.0,66.0,5,0.06,Tennessee,2016
59.0,9.0,Boston,BOS,11,05-11-2016,23.0,17.0,"Boston, MD",71.0,47.0,5,0.0,Massachusetts,2016
80.0,15.0,Brownsville,BRO,11,05-11-2016,30.0,24.0,"Brownsville, TX",87.0,73.0,5,0.0,Texas,2016
79.0,9.0,New Orleans/Baton Rouge,BTR,11,05-11-2016,26.0,20.0,"New Orleans/Baton Rouge, LA",88.0,70.0,5,0.0,Louisiana,2016
51.0,4.0,Burlington,BTV,11,05-11-2016,18.0,14.0,"Burlington, VT",68.0,33.0,5,0.0,Vermont,2016
53.0,6.0,Buffalo,BUF,11,05-11-2016,20.0,17.0,"Buffalo, NY",66.0,39.0,5,0.0,New York,2016
63.0,3.0,Los Angeles/Oxnard,BUR,11,05-11-2016,20.0,12.0,"Los Angeles/Oxnard, CA",72.0,53.0,5,0.0,California,2016
48.0,8.0,Pocatello,BYI,11,05-11-2016,30.0,22.0,"Pocatello, ID",57.0,39.0,5,0.08,Idaho,2016
37.0,10.0,Great Falls,BZN,11,05-11-2016,27.0,22.0,"Great Falls, MT",40.0,33.0,5,0.13,Montana,2016
73.0,6.0,Greenville-Spartanburg,CAE,11,05-11-2016,16.0,13.0,"Greenville-Spartanburg, SC",81.0,65.0,5,1.75,South Carolina,2016
52.0,8.0,Eureka,CEC,11,05-11-2016,22.0,18.0,"Eureka, CA",61.0,43.0,5,0.0,California,2016
69.0,7.0,Paducah,CGI,11,05-11-2016,26.0,20.0,"Paducah, KY",79.0,58.0,5,0.88,Kentucky,2016
74.0,5.0,Morristown/Knoxville,CHA,11,05-11-2016,25.0,20.0,"Morristown/Knoxville, TN",84.0,63.0,5,2.31,Tennessee,2016
76.0,7.0,Charleston,CHS,11,05-11-2016,23.0,17.0,"Charleston, SC",83.0,68.0,5,0.0,South Carolina,2016
65.0,5.0,Topeka,CNK,11,05-11-2016,15.0,13.0,"Topeka, KS",82.0,48.0,5,0.0,Kansas,2016
68.0,5.0,Wichita,CNU,11,05-11-2016,24.0,20.0,"Wichita, KS",85.0,50.0,5,0.0,Kansas,2016
82.0,15.0,Corpus Christi,CRP,11,05-11-2016,33.0,26.0,"Corpus Christi, TX",89.0,74.0,5,0.0,Texas,2016
74.0,4.0,Columbia,CUB,11,05-11-2016,15.0,12.0,"Columbia, SC",80.0,67.0,5,0.0,South Carolina,2016
66.0,9.0,Wilmington,CVG,11,05-11-2016,45.0,35.0,"Wilmington, OH",74.0,57.0,5,0.65,Ohio,2016
49.0,18.0,Riverton,CYS,11,05-11-2016,54.0,41.0,"Riverton, WY",59.0,38.0,5,0.0,Wyoming,2016
60.0,7.0,San Diego,CZZ,11,05-11-2016,25.0,21.0,"San Diego, CA",75.0,44.0,5,0.0,California,2016
75.0,5.0,Melbourne,DAB,11,05-11-2016,21.0,15.0,"Melbourne, FL",83.0,66.0,5,0.0,Florida,2016
76.0,10.0,Las Vegas,DAG,11,05-11-2016,26.0,21.0,"Las Vegas, NV",90.0,62.0,5,0.0,Nevada,2016
61.0,6.0,Baltimore/Washington,DCA,11,05-11-2016,15.0,13.0,"Baltimore/Washington, VA",65.0,56.0,5,0.01,Virginia,2016
54.0,10.0,Grand Junction,DEN,11,05-11-2016,33.0,29.0,"Grand Junction, CO",65.0,43.0,5,0.36,Colorado,2016
54.0,10.0,Grand Junction,DEN,11,05-11-2016,33.0,29.0,"Grand Junction, CO",65.0,43.0,5,0.36,Colorado,2016
82.0,17.0,Fort Worth/Dallas,DFW,11,05-11-2016,54.0,44.0,"Fort Worth/Dallas, TX",93.0,71.0,5,0.16,Texas,2016
66.0,10.0,Dodge City,DGC,11,05-11-2016,59.0,46.0,"Dodge City, KS",83.0,48.0,5,0.0,Kansas,2016
69.0,6.0,Des Moines,DSM,11,05-11-2016,21.0,14.0,"Des Moines, IA",77.0,61.0,5,2.83,Iowa,2016
52.0,8.0,Detroit/Pontiac,DTW,11,05-11-2016,20.0,15.0,"Detroit/Pontiac, MI",54.0,50.0,5,0.09,Michigan,2016
54.0,4.0,Portland,EKA,11,05-11-2016,12.0,9.0,"Portland, OR",65.0,42.0,5,0.0,Oregon,2016
73.0,10.0,El Paso,ELP,11,05-11-2016,35.0,23.0,"El Paso, TX",87.0,59.0,5,0.0,Texas,2016
42.0,7.0,Elko,ELY,11,05-11-2016,27.0,21.0,"Elko, NV",58.0,25.0,5,0.0,Nevada,2016
51.0,1.0588235294117645,Fairbanks,FAI,11,05-11-2016,20.0,29.0,"Fairbanks, AK",67.0,35.0,5,0.0,Alaska,2016
72.0,6.0,San Joaquin Valley/Hanford,FAT,11,05-11-2016,18.0,15.0,"San Joaquin Valley/Hanford, CA",86.0,58.0,5,0.0,California,2016
57.0,15.612903225806452,Grand Forks,FGF,11,05-11-2016,39.87096774193549,30.774193548387096,"Grand Forks, ND",61.0,52.0,5,0.01,North Dakota,2016
57.0,8.129032258064516,Grand Forks,FGF,11,05-11-2016,24.774193548387096,19.225806451612904,"Grand Forks, ND",61.0,52.0,5,0.01,North Dakota,2016
49.0,8.0,Flagstaff,FLG,11,05-11-2016,30.0,25.0,"Flagstaff, AZ",65.0,33.0,5,0.0,Arizona,2016
61.0,7.0,Sioux Falls,FSD,11,05-11-2016,20.0,14.0,"Sioux Falls, SD",72.0,50.0,5,0.07,South Dakota,2016
61.0,7.0,Sioux Falls,FSD,11,05-11-2016,20.0,14.0,"Sioux Falls, SD",72.0,50.0,5,0.07,South Dakota,2016
61.0,7.0,Sioux Falls,FSD,11,05-11-2016,20.0,14.0,"Sioux Falls, SD",72.0,50.0,5,0.07,South Dakota,2016
61.0,10.0,Northern Indiana,FWA,11,05-11-2016,33.0,25.0,"Northern Indiana, IN",71.0,50.0,5,2.49,Indiana,2016
46.0,26.0,Glasgow,GGW,11,05-11-2016,48.0,37.0,"Glasgow, MT",50.0,41.0,5,2.08,Montana,2016
54.0,7.0,Salt Lake City,GJT,11,05-11-2016,29.0,23.0,"Salt Lake City, UT",66.0,41.0,5,0.09,Utah,2016
61.0,13.0,Hastings,GLD,11,05-11-2016,39.0,30.0,"Hastings, NE",78.0,43.0,5,0.14,Nebraska,2016
75.0,5.0,Jacksonville,GNV,11,05-11-2016,16.0,13.0,"Jacksonville, FL",85.0,65.0,5,0.0,Florida,2016
47.0,4.0,Missoula,GPI,11,05-11-2016,21.0,17.0,"Missoula, MT",57.0,37.0,5,0.0,Montana,2016
51.0,16.0,Grand Rapids,GRR,11,05-11-2016,34.0,25.0,"Grand Rapids, MI",54.0,47.0,5,0.67,Michigan,2016
79.0,7.0,Houston/Galveston,HOU,11,05-11-2016,24.0,18.0,"Houston/Galveston, TX",87.0,70.0,5,0.0,Texas,2016
73.0,7.0,Newport/Morehead City,HSE,11,05-11-2016,21.0,15.0,"Newport/Morehead City, NC",78.0,68.0,5,0.0,North Carolina,2016
76.0,10.0,Huntsville,HSV,11,05-11-2016,26.0,21.0,"Huntsville, AL",86.0,66.0,5,1.27,Alabama,2016
76.0,7.0,Wilmington,ILM,11,05-11-2016,23.0,17.0,"Wilmington, NC",84.0,67.0,5,0.0,North Carolina,2016
66.0,11.0,Indianapolis,IND,11,05-11-2016,26.0,20.0,"Indianapolis, IN",72.0,59.0,5,0.11,Indiana,2016
58.0,10.0,Minneapolis/Twin Cities,INL,11,05-11-2016,36.0,28.0,"Minneapolis/Twin Cities, MN",69.0,46.0,5,0.07,Minnesota,2016
58.0,10.0,Minneapolis/Twin Cities,INL,11,05-11-2016,36.0,28.0,"Minneapolis/Twin Cities, MN",69.0,46.0,5,0.07,Minnesota,2016
78.0,10.0,Jackson,JAN,11,05-11-2016,23.0,18.0,"Jackson, MS",88.0,67.0,5,0.0,Mississippi,2016
76.0,7.0,Tampa,JAX,11,05-11-2016,19.0,15.0,"Tampa, FL",85.0,67.0,5,0.0,Florida,2016
69.0,3.0,Charleston,JKL,11,05-11-2016,29.0,20.0,"Charleston, WV",78.0,59.0,5,0.24,West Virginia,2016
0.0,0.0,Juneau,JNU,11,05-11-2016,0.0,0.0,"Juneau, AK",0.0,0.0,5,0.0,Alaska,2016
74.0,11.0,Lubbock,LBB,11,05-11-2016,37.0,29.0,"Lubbock, TX",94.0,54.0,5,0.0,Texas,2016
57.0,8.0,Cheyenne,LBF,11,05-11-2016,30.0,25.0,"Cheyenne, WY",70.0,43.0,5,0.48,Wyoming,2016
78.0,10.0,Lake Charles,LCH,11,05-11-2016,24.0,17.0,"Lake Charles, LA",83.0,73.0,5,0.0,Louisiana,2016
77.0,10.0,North Little Rock,LIT,11,05-11-2016,31.0,22.0,"North Little Rock, AR",87.0,66.0,5,0.0,Arkansas,2016
62.0,12.0,Davenport/Quad Cities,LOT,11,05-11-2016,39.0,25.0,"Davenport/Quad Cities, IA",70.0,54.0,5,0.81,Iowa,2016
71.0,5.0,Jackson,LOZ,11,05-11-2016,31.0,22.0,"Jackson, KY",80.0,61.0,5,0.74,Kentucky,2016
74.0,6.0,Shreveport,LZK,11,05-11-2016,20.0,9.0,"Shreveport, LA",84.0,64.0,5,0.0,Louisiana,2016
78.0,15.0,Midland/Odessa,MAF,11,05-11-2016,36.0,29.0,"Midland/Odessa, TX",96.0,59.0,5,0.0,Texas,2016
67.0,4.0,Kansas City/Pleasant Hill,MCI,11,05-11-2016,14.0,12.0,"Kansas City/Pleasant Hill, MO",80.0,54.0,5,0.0,Missouri,2016
55.0,3.0,State College,MDT,11,05-11-2016,11.0,8.0,"State College, PA",58.0,51.0,5,0.01,Pennsylvania,2016
74.0,11.0,Memphis,MEM,11,05-11-2016,39.0,24.0,"Memphis, TN",85.0,63.0,5,0.39,Tennessee,2016
80.0,12.0,Miami,MIA,11,05-11-2016,23.0,18.0,"Miami, FL",85.0,75.0,5,0.0,Florida,2016
76.0,4.0,Mobile/Pensacola,MOB,11,05-11-2016,17.0,13.0,"Mobile/Pensacola, AL",84.0,67.0,5,0.0,Alabama,2016
53.0,8.612903225806452,Green Bay,MQT,11,05-11-2016,25.0,20.193548387096776,"Green Bay, WI",66.0,40.0,5,0.0,Wisconsin,2016
53.0,10.967741935483872,Green Bay,MQT,11,05-11-2016,25.0,22.967741935483872,"Green Bay, WI",66.0,40.0,5,0.0,Wisconsin,2016
47.0,7.0,Spokane,MSO,11,05-11-2016,23.0,18.0,"Spokane, WA",56.0,38.0,5,0.02,Washington,2016
83.0,9.0,Key West,MTH,11,05-11-2016,23.0,14.0,"Key West, FL",88.0,77.0,5,0.0,Florida,2016
57.0,4.0,New York/Upton,NYC,11,05-11-2016,20.0,13.0,"New York/Upton, NY",63.0,50.0,5,0.0,New York,2016
71.0,10.0,Norman/Oklahoma City,OKC,11,05-11-2016,37.0,29.0,"Norman/Oklahoma City, OK",90.0,51.0,5,0.0,Oklahoma,2016
64.0,4.0,Omaha/Valley,OMA,11,05-11-2016,15.0,13.0,"Omaha/Valley, NE",78.0,50.0,5,0.06,Nebraska,2016
57.0,9.0,Milwaukee/Sullivan,ORD,11,05-11-2016,25.0,21.0,"Milwaukee/Sullivan, WI",63.0,51.0,5,0.8,Wisconsin,2016
57.0,9.0,Milwaukee/Sullivan,ORD,11,05-11-2016,25.0,21.0,"Milwaukee/Sullivan, WI",63.0,51.0,5,0.8,Wisconsin,2016
79.0,6.0,Phoenix,PHX,11,05-11-2016,20.0,15.0,"Phoenix, AZ",91.0,67.0,5,0.0,Arizona,2016
67.0,6.0,Lincoln,PIA,11,05-11-2016,23.0,18.0,"Lincoln, IL",74.0,60.0,5,0.48,Illinois,2016
60.0,5.0,Pittsburgh,PIT,11,05-11-2016,23.0,16.0,"Pittsburgh, PA",69.0,51.0,5,0.22,Pennsylvania,2016
58.0,5.0,Pendleton,PSC,11,05-11-2016,16.0,12.0,"Pendleton, OR",76.0,39.0,5,0.0,Oregon,2016
63.0,6.0,Goodland,PUB,11,05-11-2016,40.0,25.0,"Goodland, KS",81.0,44.0,5,0.01,Kansas,2016
51.0,5.0,Gray/Portland,PWM,11,05-11-2016,20.0,16.0,"Gray/Portland, ME",67.0,35.0,5,0.0,Maine,2016
74.0,0.0,Sacramento,RDD,11,05-11-2016,29.0,23.0,"Sacramento, CA",88.0,59.0,5,0.0,California,2016
74.0,0.0,Sacramento,RDD,11,05-11-2016,29.0,23.0,"Sacramento, CA",88.0,59.0,5,0.0,California,2016
75.0,5.0,Raleigh,RDU,11,05-11-2016,18.0,14.0,"Raleigh, NC",84.0,65.0,5,1.72,North Carolina,2016
63.0,5.0,Wakefield,RIC,11,05-11-2016,16.0,13.0,"Wakefield, VA",68.0,58.0,5,1.35,Virginia,2016
68.0,3.0,Blacksburg,RNK,11,05-11-2016,22.0,12.0,"Blacksburg, VA",77.0,58.0,5,0.1,Virginia,2016
58.0,6.0,Reno,RNO,11,05-11-2016,20.0,17.0,"Reno, NV",69.0,46.0,5,0.0,Nevada,2016
0.0,0.0,La Crosse,RST,11,05-11-2016,0.0,0.0,"La Crosse, WI",0.0,0.0,5,0.0,Wisconsin,2016
0.0,0.0,La Crosse,RST,11,05-11-2016,0.0,0.0,"La Crosse, WI",0.0,0.0,5,0.0,Wisconsin,2016
70.0,8.0,Louisville,SDF,11,05-11-2016,41.0,32.0,"Louisville, KY",77.0,62.0,5,0.81,Kentucky,2016
61.0,6.0,Seattle,SEA,11,05-11-2016,23.0,17.0,"Seattle, WA",75.0,47.0,5,0.0,Washington,2016
73.0,7.0,Springfield,SGF,11,05-11-2016,19.0,16.0,"Springfield, MO",85.0,60.0,5,0.01,Missouri,2016
81.0,8.0,San Juan,SJU,11,05-11-2016,25.0,20.0,"San Juan, PR",86.0,76.0,5,0.04,Puerto Rico,2016
71.0,6.0,St. Louis,STL,11,05-11-2016,21.0,15.0,"St. Louis, MO",81.0,61.0,5,0.14,Missouri,2016
62.0,5.0,San Francisco Bay Area/Monterey,STS,11,05-11-2016,20.0,16.0,"San Francisco Bay Area/Monterey, CA",74.0,50.0,5,0.0,California,2016
77.0,6.0,Tallahassee,TLH,11,05-11-2016,23.0,17.0,"Tallahassee, FL",86.0,67.0,5,0.0,Florida,2016
