abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
False,False,False,False,False,Pittsburgh,1661,False,1912,US,163,demolished,False,False,26,False,117.95999908447,False,False,4813,False,True,False,40.441059112549,False,-80.000419616699,steel,False,False,First National Bank Building,1,False,True,False,1360,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1927,US,163,completed,False,False,25,False,117.95999908447,False,False,11615,False,True,False,40.75366973877,False,-73.98657989502,steel,False,False,1412 Broadway,1,False,True,False,1361,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2008,US,163,completed,False,False,31,False,117.91000366211,False,False,10751,False,True,True,41.891380310059,False,-87.62068939209,composite,False,False,The Fairbanks at Cityfront Plaza,1,False,False,False,1362,False,True,False,False,2000,False
False,False,False,False,False,Arlington,1506,False,2014,US,163,completed,False,False,30,False,117.80999755859,False,False,15735,False,True,True,38.896461486816,False,-77.072036743164,concrete,False,False,1812 North Moore Street,1,False,True,False,1363,False,False,False,False,2011,False
False,False,False,False,False,St. Louis,1693,False,1929,US,163,completed,False,False,13,True,117.69999694824,False,False,14629,False,True,False,38.627521514893,False,-90.197242736816,steel,False,False,Civil Courts Building,1,False,False,False,1364,False,False,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1976,US,163,completed,False,False,39,False,117.65000152588,False,True,22518,False,True,False,21.275840759277,False,-157.82475280762,concrete,False,False,Hyatt Regency Waikiki Diamond Head Tower,1,False,False,False,1365,False,False,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1976,US,163,completed,False,False,39,False,117.65000152588,False,True,22519,False,True,False,21.276519775391,False,-157.82536315918,concrete,False,False,Hyatt Regency Waikiki Ewa Tower,1,False,False,False,1365,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2017,US,163,under construction,False,False,35,False,117.65000152588,False,False,20610,False,True,True,40.746578216553,False,-73.941253662109,concrete,False,False,44-26 Purves Street,1,False,False,False,1367,False,True,False,False,2015,False
False,False,False,False,False,New York City,1641,False,2006,US,163,completed,False,False,34,False,117.65000152588,False,False,11613,False,True,False,40.75756072998,False,-73.97924041748,concrete,False,False,The Centria,1,False,False,False,1368,False,True,False,False,0,False
False,False,False,False,False,Minneapolis,1627,False,1991,US,163,completed,False,False,28,False,117.62999725342,False,False,14517,False,True,False,44.976348876953,False,-93.275146484375,concrete,False,False,LaSalle Plaza,1,False,True,False,1369,False,False,False,False,0,False
False,False,False,False,False,Miami Beach,1622,False,2004,US,163,completed,False,False,38,False,117.5,False,True,20953,False,True,True,25.7955493927,False,-80.128288269043,concrete,False,False,The Setai Hotel and Residences,2,False,False,False,1370,False,True,False,False,2003,False
False,False,False,False,False,Chicago,1539,False,2014,US,163,completed,False,False,26,False,117.4700012207,True,False,15707,False,True,True,41.89379119873,False,-87.620780944824,steel/concrete,False,False,Northwestern Medicine 259 East Erie,1,False,False,False,1371,False,False,False,False,2012,False
False,False,False,False,False,Denver,1556,False,1957,US,163,completed,False,False,28,False,117.40000152588,False,False,21052,False,True,False,39.745868682861,False,-104.99001312256,steel,False,False,621 17th Street,1,False,True,False,1372,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2007,US,163,completed,False,False,39,False,117.34999847412,False,False,15582,False,True,True,40.744968414307,False,-73.957221984863,concrete,False,False,Avalon Riverview North,1,False,False,False,1373,False,True,False,False,2006,False
False,False,False,False,False,New York City,1641,False,1910,US,163,completed,False,False,33,False,117.34999847412,False,False,11953,False,True,False,40.708930969238,False,-74.009330749512,steel,False,False,Liberty Tower,1,False,False,False,1374,False,True,False,False,0,False
False,False,False,False,False,Baltimore,1514,False,1969,US,163,completed,False,False,30,False,117.34999847412,False,False,10594,False,True,True,39.292049407959,False,-76.616661071777,concrete,False,False,Charles Towers South Apartments,1,False,False,False,1375,False,True,False,False,1965,False
False,False,False,False,False,New York City,1641,False,1926,US,163,completed,False,False,25,False,117.34999847412,False,False,15313,False,True,True,40.748989105225,False,-73.982749938965,steel,False,False,200 Madison Avenue,1,False,True,False,1376,False,False,False,False,1923,False
False,False,False,False,False,New York City,1641,False,1903,US,163,demolished,False,False,22,False,117.34999847412,False,False,8918,False,True,True,40.707500457764,False,-74.010452270508,steel,False,False,Hanover National Bank Building,1,False,True,False,1377,False,False,False,False,1901,False
False,False,False,False,False,Nashville,1640,False,1987,US,163,completed,False,False,35,False,117.30000305176,False,True,19295,False,True,False,36.160850524902,False,-86.781028747559,concrete,False,False,Renaissance Nashville Hotel,1,False,False,False,1378,False,False,False,False,0,False
False,False,False,False,False,San Diego,1677,False,2008,US,163,completed,False,False,32,False,117.30000305176,False,True,20503,False,True,True,32.703281402588,False,-117.15870666504,concrete,False,False,Hilton San Diego Bayfront,1,False,False,False,1379,False,False,False,False,2006,False
False,False,False,False,False,Phoenix,1658,False,2010,US,163,completed,False,False,27,False,117.30000305176,False,False,14132,False,True,True,33.44787979126,False,-112.07308197021,concrete,False,False,Wachovia Tower,1,False,True,False,1380,False,False,False,False,2007,False
False,False,False,False,False,New York City,1641,False,1987,US,163,completed,False,False,35,False,117,False,False,16293,False,True,False,40.778869628906,False,-73.953392028809,concrete,False,False,Colorado Apartments,1,False,False,False,1381,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,2015,US,163,completed,False,False,34,False,117,False,False,16705,False,True,True,40.710418701172,False,-74.005790710449,concrete,False,False,33 Beekman Street,1,False,False,False,1382,False,True,False,False,2013,False
False,False,False,False,False,Los Angeles,1611,False,2018,US,163,proposed,False,False,30,False,117,False,False,19842,False,True,True,34.039638519287,False,-118.26431274414,concrete,False,False,1233 S. Grand,1,False,False,False,1383,False,True,False,False,2016,False
False,False,False,False,False,Chicago,1539,False,1964,US,163,completed,False,False,30,True,116.73999786377,False,False,10756,False,True,True,41.878799438477,False,-87.628997802734,steel,False,False,Everett McKinley Dirksen United States Courthouse,2,False,True,False,1384,False,False,False,False,1959,False
False,False,False,False,False,Bristol (CT),1515,False,1986,US,163,completed,False,False,29,False,116.73999786377,False,False,12189,False,True,False,41.652488708496,False,-72.915458679199,steel,False,False,Otis Research Center,1,False,False,False,1385,False,False,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1993,US,163,completed,False,False,32,False,116.5,False,False,22737,False,True,False,21.309289932251,False,-157.85963439941,concrete,False,False,1100 Alakea Plaza,1,False,True,False,1386,False,False,False,False,0,False
False,False,False,False,False,Atlanta,1509,False,1965,US,163,completed,False,False,29,False,116.44000244141,False,False,16672,False,True,False,33.760238647461,False,-84.388061523438,steel,False,False,230 Peachtree Building,1,False,True,False,1387,False,False,False,False,0,False
False,False,False,False,False,Galveston,1581,False,2007,US,163,completed,False,False,27,False,116.41000366211,False,False,10917,False,True,True,29.316080093384,False,-94.754096984863,concrete,False,False,The Beach Club,1,False,False,False,1388,False,True,False,False,2005,False
False,False,False,False,False,Galveston,1581,False,2007,US,163,completed,False,False,27,False,116.41000366211,False,False,10916,False,True,True,29.315879821777,False,-94.754661560059,concrete,False,False,The Trade Winds,1,False,False,False,1388,False,True,False,False,2005,False
False,False,False,False,False,Boston,1524,False,1988,US,163,completed,False,False,31,False,116.30000305176,False,False,22493,False,True,False,42.35498046875,False,-71.056678771973,steel,False,False,101 Federal Street,1,False,True,False,1390,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2005,US,163,completed,False,False,31,False,116.26000213623,False,False,11791,False,True,True,40.75772857666,False,-73.966049194336,concrete,False,False,The Milan Condominium,1,False,False,False,1391,False,True,False,False,2003,False
False,False,False,False,False,South Padre Island,1691,False,2008,US,163,demolished,False,False,31,False,116.12999725342,False,False,11080,False,True,True,0,False,0,concrete,False,False,Ocean Tower,1,False,False,False,1392,False,True,False,False,2006,False
False,False,False,False,False,Seattle,1680,False,1986,US,163,completed,False,False,30,False,116.12999725342,False,False,15306,False,True,False,47.610240936279,False,-122.3374710083,steel,False,False,Century Square,1,False,True,False,1393,False,False,False,False,0,False
False,False,False,False,False,St. Petersburg (FL),1660,False,2009,US,163,completed,False,False,36,False,116.09999847412,False,False,20965,False,True,True,27.769790649414,False,-82.634498596191,concrete,False,False,Signature Place,1,False,False,False,1394,False,True,False,False,2007,False
False,False,False,False,False,San Diego,1677,False,2007,US,163,completed,False,False,33,False,116.09999847412,False,False,20504,False,True,False,32.71118927002,False,-117.15689086914,concrete,False,False,The Mark,1,False,False,False,1395,False,True,False,False,0,False
False,False,False,False,False,Bloomington,1526,False,1988,US,163,completed,False,False,24,False,116.05000305176,False,False,10471,False,True,False,44.85359954834,False,-93.356689453125,concrete,False,False,8500 Tower,1,False,True,False,1396,False,False,False,False,0,False
False,False,False,False,False,Pearl City (Oahu),2190,False,1975,US,163,completed,False,False,43,False,116,False,False,17104,False,True,False,21.397489547729,False,-157.98007202148,concrete,False,False,Century Park Plaza Tower A,1,False,False,False,1397,False,True,False,False,0,False
False,False,False,False,False,Pearl City (Oahu),2190,False,1975,US,163,completed,False,False,43,False,116,False,False,17105,False,True,False,21.398649215698,False,-157.9793548584,concrete,False,False,Century Park Plaza Tower B,1,False,False,False,1397,False,True,False,False,0,False
False,False,False,False,False,San Diego,1677,False,1982,US,163,completed,False,False,27,False,116,False,False,20518,False,True,False,32.718490600586,False,-117.16696166992,steel,False,False,First National Bank Center,1,False,True,False,1399,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1909,US,163,demolished,False,False,27,False,116,False,False,4851,False,True,True,40.706920623779,False,-74.012542724609,steel,False,False,Knickerbocker Trust Building,1,False,True,False,1399,False,False,False,False,1907,False
False,False,False,False,False,Los Angeles,1611,False,1992,US,163,completed,False,False,24,False,116,False,False,4849,False,True,False,34.047840118408,False,-118.26190185547,steel,False,False,801 Tower,1,False,True,False,1401,False,False,False,False,0,False
False,False,False,False,False,Fort Worth,1579,False,1957,US,163,demolished,False,False,30,False,115.83000183105,False,False,8921,False,True,True,0,False,0,steel,False,False,Landmark Tower,1,False,True,False,1402,False,False,False,False,1952,False
False,False,False,False,False,Phoenix,1658,False,2008,US,163,completed,False,False,34,False,115.81999969482,False,False,8975,False,True,True,33.450588226318,False,-112.07472229004,concrete,False,False,44 Monroe,1,False,False,False,1403,False,True,False,False,2006,False
False,False,False,False,False,Sacramento,1676,False,1991,US,163,completed,False,False,26,False,115.81999969482,False,False,18941,False,True,False,38.581100463867,False,-121.49501037598,composite,False,False,Park Tower,1,False,True,False,1404,False,False,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1994,US,163,completed,False,False,41,False,115.80000305176,False,True,22329,False,True,False,21.309110641479,False,-157.8635559082,concrete,False,False,Harbor Court,2,False,True,False,1405,False,False,False,False,0,False
False,False,False,False,False,Miami,1632,False,1998,US,163,completed,False,False,36,False,115.80000305176,False,False,18892,False,True,False,25.762800216675,False,-80.188949584961,concrete,False,False,Oakwood Yacht Club at Brickell,1,False,False,False,1406,False,True,False,False,0,False
False,False,False,False,False,Sunny Isles Beach,1686,False,1998,US,163,completed,False,False,36,False,115.80000305176,False,False,20971,False,True,False,25.948770523071,False,-80.119697570801,concrete,False,False,The Millennium,1,False,False,False,1406,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,0,US,163,proposed,False,False,34,False,115.80000305176,False,False,17622,False,False,False,40.778800964355,False,-73.948402404785,concrete,False,False,1711 1st Avenue,1,False,False,False,1408,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2017,US,163,under construction,False,False,33,False,115.80000305176,False,False,19395,False,True,True,41.897678375244,False,-87.630867004395,concrete,False,False,833 North Clark,2,False,False,False,1409,False,True,True,False,2015,False
False,False,False,False,False,San Diego,1677,False,2008,US,163,completed,False,False,32,False,115.80000305176,False,False,20505,False,True,True,32.718570709229,False,-117.16957855225,concrete,False,False,Sapphire Tower,1,False,False,False,1410,False,True,False,False,2006,False
False,False,False,False,False,Cleveland,1543,False,2016,US,163,under construction,False,False,28,False,115.80000305176,False,True,18119,False,True,True,41.502788543701,False,-81.695976257324,concrete/steel,False,False,Hilton Cleveland,1,False,False,False,1411,False,False,False,False,2014,False
False,False,False,False,False,Milwaukee,1634,False,2005,US,163,completed,False,False,33,False,115.75,False,False,9277,False,True,True,43.042560577393,False,-87.899696350098,concrete,False,False,Kilbourn Tower,1,False,False,False,1412,False,True,False,False,2003,False
False,False,False,False,False,Clayton,1542,False,2016,US,163,under construction,False,False,27,False,115.75,False,False,19378,False,True,True,38.648048400879,False,-90.339599609375,concrete,False,False,212 South Meramec,1,False,False,False,1413,False,True,False,False,2015,False
False,False,False,False,False,Kansas City,1633,False,1913,US,163,completed,False,False,28,False,115.51999664307,False,False,15348,False,True,False,39.101238250732,False,-94.578727722168,concrete,False,False,Oak Tower,1,False,True,False,1414,False,False,False,False,0,False
False,False,False,False,False,Miami,1632,False,2015,US,163,completed,False,False,34,False,115.5,False,False,18732,False,True,True,25.764869689941,False,-80.194732666016,concrete,False,False,NINE at Mary Brickell Village,1,False,False,False,1415,False,True,False,False,2004,False
False,False,False,False,False,San Francisco,1683,False,2015,US,163,completed,False,False,26,False,115.37000274658,False,False,18048,False,True,True,37.788898468018,False,-122.39813995361,composite,False,False,535 Mission Street,1,False,True,False,1416,False,False,False,False,2008,False
False,False,False,False,False,Chicago,1539,False,2010,US,163,completed,False,False,37,False,115.30999755859,False,False,10757,False,True,True,41.888729095459,False,-87.642700195312,concrete,False,False,Alta at K Station - West Tower,1,False,False,False,1417,False,True,False,False,2008,False
False,False,False,False,False,Chicago,1539,False,1963,US,163,completed,False,False,36,False,115.2200012207,False,False,9858,False,True,True,41.884769439697,False,-87.61637878418,concrete,False,False,Outer Drive East,1,False,False,False,1418,False,True,False,False,1962,False
False,False,False,False,False,Buffalo,1530,False,1931,US,163,completed,False,False,32,True,115.2200012207,False,False,9262,False,True,True,42.886608123779,False,-78.879318237305,steel,False,False,Buffalo City Hall,1,False,False,False,1419,False,False,False,False,1929,False
False,False,False,False,False,San Francisco,1683,False,1929,US,163,completed,False,False,29,False,115.2200012207,False,False,16088,False,True,True,37.791488647461,False,-122.39991760254,steel,False,False,Shell Building,1,False,True,False,1420,False,False,False,False,1928,False
False,False,False,False,False,New York City,1641,False,2003,US,163,completed,False,False,32,False,115.20999908447,False,False,16222,False,True,True,40.754138946533,False,-73.965507507324,concrete,False,False,The Grand Beekman,1,False,False,False,1421,False,True,False,False,2001,False
False,False,False,False,False,New York City,1641,False,1995,US,163,completed,False,False,30,False,115.20999908447,False,False,12010,False,True,False,40.699550628662,False,-73.987159729004,concrete,False,False,Jehovah`s Witnesses Dormitory,1,False,False,False,1422,False,True,False,False,0,False
False,False,False,False,False,Nashville,1640,False,2006,US,163,completed,False,False,31,False,115.19999694824,False,False,19296,False,True,False,36.163120269775,False,-86.779388427734,concrete,False,False,Viridian,1,False,False,False,1423,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,2008,US,163,completed,False,False,34,False,115,False,False,9882,False,True,True,40.757148742676,False,-73.998588562012,concrete,False,False,505 West 37th Street West Tower,1,False,False,False,1424,False,True,False,False,2007,False
False,False,False,False,False,Austin,1510,False,2004,US,163,completed,False,False,31,False,114.91000366211,False,True,10775,False,True,True,30.265350341797,False,-97.737869262695,concrete,False,False,Austin Hilton Covention Center Hotel,1,False,False,False,1425,False,False,False,False,2001,False
False,False,False,False,False,Salt Lake City,1687,False,2011,US,163,completed,False,False,30,False,114.91000366211,False,False,16896,False,True,True,40.769020080566,False,-111.89354705811,concrete,False,False,99 West City Creek Condominium Tower,1,False,False,False,1426,False,True,False,False,2008,False
False,False,False,False,False,Honolulu,1592,False,1976,US,163,completed,False,False,42,False,114.90000152588,False,False,22138,False,True,False,21.285650253296,False,-157.83819580078,concrete,False,False,Endeavor Condominium,1,False,False,False,1427,False,True,False,False,0,False
False,False,False,False,False,Honolulu,1592,False,1976,US,163,completed,False,False,42,False,114.90000152588,False,False,22139,False,True,False,21.285190582275,False,-157.83787536621,concrete,False,False,Resolution Condominium,1,False,False,False,1427,False,True,False,False,0,False
False,False,False,False,False,Orlando,1650,False,2008,US,163,completed,False,False,32,False,114.90000152588,False,False,18430,False,True,True,28.540760040283,False,-81.380332946777,concrete,False,False,55 West on the Esplanade,1,False,False,False,1429,False,True,False,False,2005,False
False,False,False,False,False,Orange Beach,1644,False,2009,US,163,completed,False,False,32,False,114.90000152588,False,False,13211,False,True,False,0,False,0,concrete,False,False,Turquoise Place East,1,False,False,False,1429,False,True,False,False,0,False
False,False,False,False,False,Miami,1632,False,1986,US,163,completed,False,False,30,False,114.90000152588,False,False,16860,False,True,True,25.769870758057,False,-80.197113037109,concrete,False,False,Museum Tower,1,False,True,False,1431,False,False,False,False,1983,False
False,False,False,False,False,Atlanta,1509,False,1971,US,163,completed,False,False,27,False,114.90000152588,False,False,20645,False,True,True,33.761581420898,False,-84.38793182373,steel,False,False,Coastal States Insurance Building,1,False,True,False,1432,False,False,False,False,1970,False
False,False,False,False,False,Minneapolis,1627,False,1960,US,163,completed,False,False,28,False,114.76000213623,False,False,14520,False,True,True,44.977180480957,False,-93.268783569336,steel,False,False,Canadian Pacific Plaza,1,False,True,False,1433,False,False,False,False,1958,False
False,False,False,False,False,Indianapolis,1600,False,2011,US,163,completed,False,False,34,False,114.70999908447,False,True,10510,False,True,True,39.76676940918,False,-86.167808532715,concrete,False,False,JW Marriott Indianapolis Downtown,1,False,False,False,1434,False,False,False,False,2008,False
False,False,False,False,False,Miami,1632,False,2004,US,163,completed,False,False,34,False,114.66000366211,False,False,10372,False,True,True,25.752519607544,False,-80.198959350586,concrete,False,False,Skyline on Brickell,1,False,False,False,1435,False,True,False,False,2002,False
False,False,False,False,False,Chicago,1539,False,1968,US,163,completed,False,False,38,False,114.61000061035,False,False,10758,False,True,False,41.793651580811,False,-87.583358764648,concrete,False,False,1700 East 56th Street,1,False,False,False,1436,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1932,US,163,completed,False,False,27,False,114.61000061035,True,False,16314,False,True,True,40.765048980713,False,-73.953742980957,steel,False,False,New York Hospital Cornell Medical Center,1,False,False,False,1437,False,False,False,False,1930,False
False,False,False,False,False,New York City,1641,False,1950,US,163,completed,False,False,27,False,114.59999847412,False,False,11617,False,True,False,40.765018463135,False,-73.981727600098,steel,False,False,Mutual of New York Building,1,False,True,False,1438,False,False,False,False,0,False
False,False,False,False,False,Houston,1593,False,2003,US,163,completed,False,False,27,False,114.5,False,False,10923,False,True,True,29.754829406738,False,-95.360786437988,concrete,False,False,5 Houston Center,1,False,True,False,1439,False,False,False,False,2000,False
False,False,False,False,False,New Rochelle,1714,False,2008,US,163,completed,False,False,39,False,114.30000305176,False,False,9602,False,True,True,40.90950012207,False,-73.783752441406,concrete,False,False,Avalon on the Sound East,1,False,False,False,1440,False,True,False,False,2006,False
False,False,False,False,False,Honolulu,1592,False,1982,US,163,completed,False,False,36,False,114.30000305176,False,True,22601,False,True,False,21.282880783081,False,-157.83630371094,concrete,False,False,Tapa Tower,1,False,False,False,1441,False,False,False,False,0,False
False,False,False,False,False,Jersey City,1605,False,2015,US,163,completed,False,False,35,False,114.30000305176,False,False,18753,False,True,True,40.721611022949,False,-74.037750244141,concrete,False,False,The One,1,False,False,False,1442,False,True,False,False,2013,False
False,False,False,False,False,Honolulu,1592,False,2008,US,163,completed,False,False,35,False,114.30000305176,False,False,22141,False,True,False,21.310199737549,False,-157.85868835449,concrete,False,False,The Pinnacle Honolulu,1,False,False,False,1442,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2008,US,163,completed,False,False,34,False,114.30000305176,False,False,11094,False,True,True,41.864379882812,False,-87.623687744141,concrete,False,False,1400 Museum Park,1,False,False,False,1444,False,True,False,False,2006,False
False,False,False,False,False,San Diego,1677,False,2004,US,163,completed,False,False,34,False,114.30000305176,False,True,20517,False,True,True,32.707050323486,False,-117.15882110596,concrete,False,False,Omni San Diego Hotel and The Metropolitan,2,False,False,False,1444,False,True,False,False,2000,False
False,False,False,False,False,Miami,1632,False,1973,US,163,completed,False,False,31,False,114.30000305176,False,False,16863,False,True,False,25.773490905762,False,-80.188468933105,concrete,False,False,SunTrust International Center,1,False,True,False,1446,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1980,US,163,completed,False,False,29,False,114.30000305176,False,False,11096,False,True,False,41.88037109375,False,-87.628829956055,steel,False,False,33 West Monroe,1,False,True,False,1447,False,False,False,False,0,False
False,False,False,False,False,San Francisco,1683,False,1985,US,163,completed,False,False,26,False,114.30000305176,False,False,14158,False,True,False,37.79222869873,False,-122.39817047119,steel,False,False,388 Market Street,2,False,True,False,1448,False,True,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,1982,US,163,completed,False,False,26,False,114.30000305176,False,False,4881,False,True,False,34.051609039307,False,-118.2536315918,steel,False,False,Mellon Bank Center,1,False,True,False,1448,False,False,False,False,0,False
False,False,False,False,False,Philadelphia,1657,False,2017,US,163,under construction,False,False,23,False,114.30000305176,True,False,23419,False,True,True,39.945541381836,False,-75.186477661133,composite,False,False,Children`s Hospital @ 700 Schuylkill Phase 1,2,False,True,False,1450,False,False,False,False,2015,False
False,False,False,False,False,Minneapolis,1627,False,2014,US,163,completed,False,False,36,False,114.09999847412,False,False,16257,False,True,True,44.969131469727,False,-93.280311584473,concrete,False,False,LPM Apartments,1,False,False,False,1451,False,True,False,False,2012,False
False,False,False,False,False,Denver,1556,False,2009,US,163,completed,False,False,32,False,114,False,False,9200,False,True,True,39.747791290283,False,-104.98652648926,concrete,False,False,One Lincoln Park,1,False,False,False,1452,False,True,False,False,2006,False
False,False,False,False,False,Dallas,1554,False,2017,US,163,under construction,False,False,30,False,114,False,False,17169,False,True,True,32.79732131958,False,-96.811630249023,concrete,False,False,Bleu Ciel,2,False,False,False,1453,False,True,True,False,2015,False
False,False,False,False,False,New York City,1641,False,1927,US,163,completed,False,False,25,False,114,False,False,11401,False,True,False,40.708560943604,False,-74.012817382812,steel,False,False,Trinity Court,1,False,True,False,1454,False,False,False,False,0,False
False,False,False,False,False,Phoenix,1658,False,1991,US,163,completed,False,False,24,False,114,False,False,20648,False,True,False,33.468391418457,False,-112.07446289062,steel/concrete,False,False,Viad Tower,1,False,True,False,1455,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2009,US,163,completed,False,False,30,False,113.87999725342,False,False,11097,False,True,True,41.87073135376,False,-87.627090454102,concrete,False,False,Astoria Tower,1,False,False,False,1456,False,True,False,False,2007,False
False,False,False,False,False,Honolulu,1592,False,2008,US,163,completed,False,False,39,False,113.69999694824,False,False,22407,False,True,True,21.310810089111,False,-157.85801696777,concrete,False,False,Capitol Place,1,False,False,False,1457,False,True,False,False,2006,False
False,False,False,False,False,Honolulu,1592,False,2008,US,163,completed,False,False,37,False,113.69999694824,False,False,22142,False,True,True,21.28742980957,False,-157.83807373047,concrete,False,False,The Watermark Waikiki,1,False,False,False,1458,False,True,False,False,2005,False
False,False,False,False,False,Indianapolis,1600,False,1962,US,163,completed,False,False,28,True,113.45999908447,False,False,10511,False,True,True,39.767959594727,False,-86.153457641602,steel,False,False,City-County Building,1,False,False,False,1459,False,False,False,False,1960,False
False,False,False,False,False,Honolulu,1592,False,1983,US,163,completed,False,False,44,False,113.40000152588,False,False,22143,False,True,False,21.285989761353,False,-157.83734130859,concrete,False,False,The Windsor,1,False,False,False,1460,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1968,US,163,completed,False,False,43,False,113.40000152588,False,False,13130,False,True,True,41.933128356934,False,-87.637153625488,concrete,False,False,2800 North Lake Shore Drive,1,False,False,False,1461,False,True,False,False,1967,False
False,False,False,False,False,Honolulu,1592,False,1989,US,163,completed,False,False,40,False,113.40000152588,False,False,22522,False,True,False,21.312660217285,False,-157.86003112793,concrete,False,False,Honolulu Park Place,1,False,False,False,1462,False,True,False,False,0,False
False,False,False,False,False,Phoenix,1658,False,1990,US,163,completed,False,False,28,False,113.40000152588,False,False,20649,False,True,False,33.449039459229,False,-112.07469177246,steel,False,False,Two Renaissance Square,1,False,True,False,1463,False,False,False,False,0,False
False,False,False,False,False,Phoenix,1658,False,1971,US,163,completed,False,False,27,False,113.40000152588,False,False,20650,False,True,False,33.448600769043,False,-112.07559967041,steel,False,False,Wells Fargo Plaza,2,False,True,False,1464,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1990,US,163,completed,False,False,38,False,113.38999938965,False,False,11098,False,True,True,41.935779571533,False,-87.637413024902,concrete,False,False,Brookdale Plaza,1,False,False,False,1465,False,True,False,False,1988,False
False,False,False,False,False,Sacramento,1676,False,1989,US,163,completed,False,False,28,False,113.38999938965,False,False,18942,False,True,False,38.580070495605,False,-121.49584960938,steel,False,False,Renaissance Tower,1,False,True,False,1466,False,False,False,False,0,False
False,False,False,False,False,Portland,1656,False,2000,US,163,completed,False,False,27,False,113.38999938965,False,False,15293,False,True,True,45.51847076416,False,-122.68074035645,steel,False,False,Fox Tower,1,False,True,False,1467,False,False,False,False,1997,False
False,False,False,False,False,Sacramento,1676,False,2000,US,163,completed,False,False,25,False,113.38999938965,False,False,18943,False,True,False,38.581909179688,False,-121.49195098877,steel,False,False,Joe Serna Junior California EPA Building,1,False,True,False,1468,False,False,False,False,0,False
False,False,False,False,False,Dallas,1554,False,1928,US,163,completed,False,False,24,False,113.38999938965,False,False,10826,False,True,True,32.778938293457,False,-96.798759460449,steel,False,False,Three AT&T Plaza,1,False,True,False,1469,False,False,False,False,1927,False
False,False,False,False,False,San Diego,1677,False,1985,US,163,completed,False,False,28,False,113.09999847412,False,False,20516,False,True,False,32.713279724121,False,-117.16512298584,concrete,False,False,Meridian Condominiums,1,False,False,False,1470,False,True,False,False,0,False
False,False,False,False,False,Seattle,1680,False,1982,US,163,completed,False,False,34,False,113.08000183105,False,True,15307,False,True,True,47.61116027832,False,-122.33379364014,steel,False,False,Sheraton Seattle Hotel,1,False,False,False,1471,False,False,False,False,1979,False
False,False,False,False,False,Atlanta,1509,False,1968,US,163,completed,False,False,24,False,113.08000183105,False,False,15016,False,True,False,33.770790100098,False,-84.387878417969,steel,False,False,One Georgia Center,1,False,True,False,1472,False,False,False,False,0,False
False,False,False,False,False,Camden,1538,False,1931,US,163,completed,False,False,18,True,113.08000183105,False,False,10285,False,True,True,39.944831848145,False,-75.120040893555,steel,False,False,Camden City Hall,1,False,False,False,1473,False,False,False,False,1929,False
False,False,False,False,False,Miami,1632,False,1993,US,163,completed,False,False,41,False,113,False,False,10373,False,True,False,25.752099990845,False,-80.199348449707,concrete,False,False,Bristol Tower,1,False,False,False,1474,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1930,US,163,completed,False,False,24,False,113,False,False,11403,False,True,True,40.717628479004,False,-74.008232116699,steel,False,False,Western Union Building,1,False,True,False,1475,False,False,False,False,1928,False
False,False,False,False,False,New York City,1641,False,2000,US,163,completed,False,False,33,False,112.7799987793,False,False,16339,False,True,False,40.775058746338,False,-73.988319396973,concrete,False,False,Archstone 101 West End,1,False,False,False,1476,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1927,US,163,completed,False,False,32,False,112.7799987793,False,False,11638,False,True,False,40.754211425781,False,-73.981819152832,steel,False,False,11 West 42nd Street,1,False,True,False,1477,False,False,False,False,0,False
False,False,False,False,False,San Francisco,1683,False,2015,US,163,completed,False,False,26,False,112.7799987793,False,False,17459,False,True,False,37.786338806152,False,-122.39824676514,steel/concrete,False,False,222 Second Street,1,False,True,False,1478,False,False,False,False,0,False
